fonte_dados,cod_estacao,datahora_local,nome_estacao,n_registros,n_valores_distintos,valores_mm,arquivos
CEMADEN,260410606A,2025-10-25T14:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-25T15:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-25T16:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-25T17:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-25T18:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-25T19:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-25T20:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-25T21:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-25T22:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-25T23:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T00:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T01:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T02:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T03:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T04:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T05:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T06:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T06:40:00Z,Terra Vermelha,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T07:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T08:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T08:40:00Z,Terra Vermelha,2,1,0.39,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T08:50:00Z,Terra Vermelha,2,1,0.98,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T09:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T10:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T11:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T12:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T13:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T14:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T15:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T16:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T17:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T18:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T19:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T20:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T21:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T22:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-26T23:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T00:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T01:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T02:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T03:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T04:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T05:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T06:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T07:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T08:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T09:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T10:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T11:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T12:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T13:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T14:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T15:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T16:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T17:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T18:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T19:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T20:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T21:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T22:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-27T23:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T00:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T01:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T02:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T03:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T04:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T05:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T06:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T06:40:00Z,Terra Vermelha,2,1,0.39,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T07:30:00Z,Terra Vermelha,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T07:50:00Z,Terra Vermelha,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T08:10:00Z,Terra Vermelha,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T08:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T09:30:00Z,Terra Vermelha,2,1,0.79,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T09:40:00Z,Terra Vermelha,2,1,2.16,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T09:50:00Z,Terra Vermelha,2,1,0.59,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T10:00:00Z,Terra Vermelha,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T10:20:00Z,Terra Vermelha,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T10:30:00Z,Terra Vermelha,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T10:50:00Z,Terra Vermelha,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T11:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T12:10:00Z,Terra Vermelha,2,1,0.39,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T12:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T13:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T14:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T14:40:00Z,Terra Vermelha,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T15:10:00Z,Terra Vermelha,2,1,1.18,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T15:20:00Z,Terra Vermelha,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T15:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T16:20:00Z,Terra Vermelha,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T16:30:00Z,Terra Vermelha,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T16:40:00Z,Terra Vermelha,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T17:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T18:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T19:00:00Z,Terra Vermelha,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T19:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T20:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T21:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T22:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-28T23:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T00:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T01:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T02:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T03:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T04:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T05:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T06:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T07:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T08:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T09:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T10:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T11:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T12:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T13:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T14:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T15:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T16:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T17:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T18:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T19:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T20:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T21:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T22:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-29T23:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T00:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T01:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T02:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T03:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T04:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T05:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T06:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T07:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T08:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T09:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T10:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T11:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T12:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T13:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T14:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T15:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T16:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T17:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T18:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T19:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T20:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T21:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T22:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-30T23:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T00:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T01:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T02:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T03:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T08:20:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T08:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T09:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T10:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T11:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T12:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T13:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T14:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T15:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T16:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T17:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T18:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T19:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T20:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T21:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T22:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410606A,2025-10-31T23:30:00Z,Terra Vermelha,2,1,0,data(111).csv | data(112).csv
CEMADEN,260410607A,2017-10-15T01:40:00Z,Alto do Moura,2,1,0,data(15).csv
CEMADEN,260415501A,2025-10-01T01:20:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-01T02:40:00Z,CASINHAS - APAC,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-01T07:10:00Z,CASINHAS - APAC,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-01T08:20:00Z,CASINHAS - APAC,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-01T08:30:00Z,CASINHAS - APAC,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-01T08:40:00Z,CASINHAS - APAC,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-01T11:40:00Z,CASINHAS - APAC,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-01T15:20:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-01T16:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-01T17:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-01T18:10:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-02T03:10:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-02T04:50:00Z,CASINHAS - APAC,2,1,0.39,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-02T05:00:00Z,CASINHAS - APAC,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-02T11:40:00Z,CASINHAS - APAC,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-02T11:50:00Z,CASINHAS - APAC,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-02T13:10:00Z,CASINHAS - APAC,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-02T14:00:00Z,CASINHAS - APAC,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-05T16:40:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-06T06:20:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-07T12:40:00Z,CASINHAS - APAC,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-09T21:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-14T07:10:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-14T15:10:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T04:40:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T08:30:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T08:40:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T09:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T10:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T11:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T12:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T13:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T14:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T15:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T16:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T17:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T18:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T19:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T20:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T22:40:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-16T23:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-17T12:50:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-17T13:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-17T16:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-17T17:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-17T18:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-17T19:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-17T20:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-17T21:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-17T22:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-17T23:20:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T00:10:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T01:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T02:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T03:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T04:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T05:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T06:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T06:50:00Z,CASINHAS - APAC,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T07:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T07:40:00Z,CASINHAS - APAC,2,1,0.2,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T08:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T09:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T10:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T11:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T12:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T13:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T14:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T15:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T16:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T17:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T18:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T19:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T20:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
CEMADEN,260415501A,2025-10-18T21:00:00Z,CASINHAS - APAC,2,1,0,data(111).csv | data(112).csv
