fonte_dados,cod_estacao,nome_estacao,municipios,tipo_regra,tipo_estacao,ano,criterio_primario,elegivel_pareamento_primario,n_dias_calendario,n_dias_com_valor,n_dias_cobertura_primaria,n_dias_sens_1,n_dias_sens_2,prop_cobertura_primaria,prop_sens_1,prop_sens_2,n_dias_disponibilidade_convencional,maior_lacuna_dias_sem_cobertura_primaria,p95_maior_gap_dia_min
CEMADEN,260080701A,Prefeitura,ALTINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,272,161,172,185,0.441095890410959,0.471232876712329,0.506849315068493,0,60,5690
CEMADEN,260080701C,ALTINHO,ALTINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,117,93,93,93,0.254794520547945,0.254794520547945,0.254794520547945,0,194,6930
CEMADEN,260080701C,ALTINHO,ALTINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,312,250,250,250,0.684931506849315,0.684931506849315,0.684931506849315,0,73,3168
CEMADEN,260080701C,ALTINHO,ALTINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,248,248,248,0.677595628415301,0.677595628415301,0.677595628415301,0,61,960
CEMADEN,260080701C,ALTINHO,ALTINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,75,0,0,0,0,0,0,0,365,1260
CEMADEN,260080701C,ALTINHO,ALTINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,125,123,123,123,0.336986301369863,0.336986301369863,0.336986301369863,0,147,60
CEMADEN,260080702A,ALTINHO - APAC,ALTINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,12,1,1,2,0.00273972602739726,0.00273972602739726,0.00547945205479452,0,354,120
CEMADEN,260080702A,ALTINHO - APAC,ALTINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,302,311,319,0.827397260273973,0.852054794520548,0.873972602739726,0,7,120
CEMADEN,260080702A,ALTINHO - APAC,ALTINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,343,280,289,292,0.767123287671233,0.791780821917808,0.8,0,17,1033.99999999999
CEMADEN,260080702A,ALTINHO - APAC,ALTINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,358,307,315,321,0.83879781420765,0.860655737704918,0.877049180327869,0,23,339.499999999997
CEMADEN,260080702A,ALTINHO - APAC,ALTINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,295,305,318,0.808219178082192,0.835616438356164,0.871232876712329,0,7,140
CEMADEN,260080702A,ALTINHO - APAC,ALTINHO,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,186,150,158,166,0.410958904109589,0.432876712328767,0.454794520547945,0,177,130
CEMADEN,260090601A,Amaraji - APAC | AMARAJI - APAC,AMARAJI,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,46,11,11,13,0.0301369863013699,0.0301369863013699,0.0356164383561644,0,321,204
CEMADEN,260090601A,Amaraji - APAC | AMARAJI - APAC,AMARAJI,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,290,297,308,0.794520547945206,0.813698630136986,0.843835616438356,0,10,120
CEMADEN,260090601A,Amaraji - APAC | AMARAJI - APAC,AMARAJI,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,354,277,295,304,0.758904109589041,0.808219178082192,0.832876712328767,0,12,247.999999999997
CEMADEN,260090601A,Amaraji - APAC | AMARAJI - APAC,AMARAJI,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,357,276,296,311,0.754098360655738,0.808743169398907,0.849726775956284,0,15,164
CEMADEN,260090601A,Amaraji - APAC | AMARAJI - APAC,AMARAJI,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,197,157,163,168,0.43013698630137,0.446575342465753,0.46027397260274,0,170,361.999999999999
CEMADEN,260090601A,Amaraji - APAC | AMARAJI - APAC,AMARAJI,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,246,265,289,0.673972602739726,0.726027397260274,0.791780821917808,0,23,210
CEMADEN,260090601A,Amaraji - APAC | AMARAJI - APAC,AMARAJI,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,321,342,347,0.879452054794521,0.936986301369863,0.950684931506849,0,2,90
CEMADEN,260090601A,Amaraji - APAC | AMARAJI - APAC,AMARAJI,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,334,299,313,317,0.816939890710383,0.855191256830601,0.866120218579235,0,32,86.9999999999993
CEMADEN,260090601A,Amaraji - APAC | AMARAJI - APAC,AMARAJI,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,300,222,246,247,0.608219178082192,0.673972602739726,0.676712328767123,0,47,3944
CEMADEN,260090602A,G2-260090602A | G2-Hospital Alice B. dos Anjos,AMARAJI,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,124,83,98,103,0.227397260273973,0.268493150684932,0.282191780821918,0,242,120
CEMADEN,260090603A,G2-260090603A | G2-EM. SJ da Boa Esperança,AMARAJI,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,124,77,105,105,0.210958904109589,0.287671232876712,0.287671232876712,0,242,178
CEMADEN,260090604A,G2-260090604A | G2-Escola Nova Esperança,AMARAJI,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,73,24,34,35,0.0657534246575342,0.0931506849315068,0.0958904109589041,0,242,6905
CEMADEN,260100301A,ANGELIM - APAC,ANGELIM,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,26,12,12,14,0.0328767123287671,0.0328767123287671,0.0383561643835616,0,341,168
CEMADEN,260100301A,ANGELIM - APAC,ANGELIM,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,306,324,334,0.838356164383562,0.887671232876712,0.915068493150685,0,9,120
CEMADEN,260100301A,ANGELIM - APAC,ANGELIM,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,294,227,239,247,0.621917808219178,0.654794520547945,0.676712328767123,0,47,1683.99999999992
CEMADEN,260100301A,ANGELIM - APAC,ANGELIM,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,183,138,152,158,0.377049180327869,0.415300546448087,0.431693989071038,0,171,315
CEMADEN,260100301A,ANGELIM - APAC,ANGELIM,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,92,51,60,64,0.13972602739726,0.164383561643836,0.175342465753425,0,221,10660
CEMADEN,260100301A,ANGELIM - APAC,ANGELIM,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,101,85,86,86,0.232876712328767,0.235616438356164,0.235616438356164,0,265,490
CEMADEN,260100301A,ANGELIM - APAC,ANGELIM,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,330,338,348,0.904109589041096,0.926027397260274,0.953424657534246,0,4,90
CEMADEN,260100301A,ANGELIM - APAC,ANGELIM,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,358,300,315,327,0.819672131147541,0.860655737704918,0.89344262295082,0,9,285.999999999999
CEMADEN,260100301A,ANGELIM - APAC,ANGELIM,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,217,149,153,157,0.408219178082192,0.419178082191781,0.43013698630137,0,178,4730
CEMADEN,260105201A,ARACOIABA - APAC,ARAÇOIABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,53,25,25,29,0.0684931506849315,0.0684931506849315,0.0794520547945206,0,314,152.5
CEMADEN,260105201A,ARACOIABA - APAC,ARAÇOIABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,296,307,316,0.810958904109589,0.841095890410959,0.865753424657534,0,9,120
CEMADEN,260105201A,ARACOIABA - APAC,ARAÇOIABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,324,273,287,293,0.747945205479452,0.786301369863014,0.802739726027397,0,41,406.999999999993
CEMADEN,260105201A,ARACOIABA - APAC,ARAÇOIABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,313,324,334,0.855191256830601,0.885245901639344,0.912568306010929,0,3,120
CEMADEN,260105201A,ARACOIABA - APAC,ARAÇOIABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,183,126,142,147,0.345205479452055,0.389041095890411,0.402739726027397,0,189,922.000000000001
CEMADEN,260105201A,ARACOIABA - APAC,ARAÇOIABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,305,226,241,247,0.619178082191781,0.66027397260274,0.676712328767123,0,85,4160
CEMADEN,260105201A,ARACOIABA - APAC,ARAÇOIABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,326,332,335,0.893150684931507,0.90958904109589,0.917808219178082,0,3,204
CEMADEN,260105201A,ARACOIABA - APAC,ARAÇOIABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,346,311,312,316,0.849726775956284,0.852459016393443,0.863387978142077,0,19,375
CEMADEN,260105201A,ARACOIABA - APAC,ARAÇOIABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,344,354,359,0.942465753424658,0.96986301369863,0.983561643835616,0,2,70
CEMADEN,260110201A,GERGILIN - APAC,ARARIPINA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,208,149,172,178,0.408219178082192,0.471232876712329,0.487671232876712,0,158,127
CEMADEN,260110201A,GERGILIN - APAC,ARARIPINA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,343,282,294,302,0.772602739726028,0.805479452054795,0.827397260273973,0,13,356.999999999999
CEMADEN,260110201A,GERGILIN - APAC,ARARIPINA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,194,162,163,165,0.442622950819672,0.445355191256831,0.450819672131148,0,150,2090
CEMADEN,260110201A,GERGILIN - APAC,ARARIPINA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,4,1,1,2,0.00273972602739726,0.00273972602739726,0.00547945205479452,0,299,1303099
CEMADEN,260110201A,GERGILIN - APAC,ARARIPINA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,1,0,0,0,0,0,0,0,366,
CEMADEN,260110202A,Araripina - APAC,ARARIPINA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,123,102,104,106,0.278688524590164,0.284153005464481,0.289617486338798,0,117,17148
CEMADEN,260110202A,Araripina - APAC,ARARIPINA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,348,352,356,0.953424657534246,0.964383561643836,0.975342465753425,0,2,60
CEMADEN,260110203A,G2-260110203A | G2-Lagoa do Barro,ARARIPINA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,101,71,83,83,0.194520547945205,0.227397260273973,0.227397260273973,0,265,131.999999999999
CEMADEN,260110204A,G2-260110204A | G2-Parque Três Vaqueiros,ARARIPINA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,102,80,87,88,0.219178082191781,0.238356164383562,0.241095890410959,0,265,120
CEMADEN,260110206A,G2-260110206A | G2-Marcolândia,ARARIPINA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,101,85,92,93,0.232876712328767,0.252054794520548,0.254794520547945,0,265,120
CEMADEN,260110207A,G2-260110207A | G2-Escola Luzanira Ramos,ARARIPINA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,95,60,64,64,0.164383561643836,0.175342465753425,0.175342465753425,0,272,120
CEMADEN,260120101A,IPOJUCA - APAC,ARCOVERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,185,172,173,176,0.471232876712329,0.473972602739726,0.482191780821918,0,181,80
CEMADEN,260120101A,IPOJUCA - APAC,ARCOVERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,330,258,266,270,0.704918032786885,0.726775956284153,0.737704918032787,0,20,1411
CEMADEN,260120101A,IPOJUCA - APAC,ARCOVERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,261,177,186,193,0.484931506849315,0.50958904109589,0.528767123287671,0,76,3904.49999999999
CEMADEN,260120101C,ARCOVERDE,ARCOVERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,74,59,59,59,0.161643835616438,0.161643835616438,0.161643835616438,0,145,21640
CEMADEN,260120101C,ARCOVERDE,ARCOVERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,351,211,211,211,0.578082191780822,0.578082191780822,0.578082191780822,0,64,1050
CEMADEN,260120101C,ARCOVERDE,ARCOVERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,234,132,132,132,0.361643835616438,0.361643835616438,0.361643835616438,0,129,1260
CEMADEN,260120101C,ARCOVERDE,ARCOVERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,22,1,1,1,0.00273224043715847,0.00273224043715847,0.00273224043715847,0,191,409200
CEMADEN,260120101C,ARCOVERDE,ARCOVERDE,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,8,6,6,6,0.0164383561643836,0.0164383561643836,0.0164383561643836,0,185,715592.999999999
CEMADEN,260130001A,Centro,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,346,347,351,0.947945205479452,0.950684931506849,0.961643835616438,0,2,60
CEMADEN,260130001A,Centro,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,321,332,341,0.879452054794521,0.90958904109589,0.934246575342466,0,3,120
CEMADEN,260130001A,Centro,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,354,276,293,306,0.756164383561644,0.802739726027397,0.838356164383562,0,15,600
CEMADEN,260130001A,Centro,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,234,265,296,0.639344262295082,0.724043715846995,0.808743169398907,0,14,397.5
CEMADEN,260130001A,Centro,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,246,255,269,0.673972602739726,0.698630136986301,0.736986301369863,0,21,120
CEMADEN,260130001A,Centro,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,275,289,298,0.753424657534247,0.791780821917808,0.816438356164383,0,7,190
CEMADEN,260130001A,Centro,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,316,322,332,0.865753424657534,0.882191780821918,0.90958904109589,0,6,120
CEMADEN,260130001A,Centro,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,266,284,295,0.726775956284153,0.775956284153005,0.806010928961749,0,5,120
CEMADEN,260130001A,Centro,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,305,200,213,223,0.547945205479452,0.583561643835617,0.610958904109589,0,48,1020
CEMADEN,260130002A,BARRA DE GUABIRABA - APAC,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,212,149,154,163,0.408219178082192,0.421917808219178,0.446575342465753,0,134,2470
CEMADEN,260130002A,BARRA DE GUABIRABA - APAC,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,43,0,0,0,0,0,0,0,366,25034
CEMADEN,260130002A,BARRA DE GUABIRABA - APAC,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,1,0,0,0,0,0,0,0,365,
CEMADEN,260130016H,Centro,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,237,236,236,236,0.646575342465753,0.646575342465753,0.646575342465753,0,129,60
CEMADEN,260130016H,Centro,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,366,366,366,1,1,1,0,0,60
CEMADEN,260130016H,Centro,BARRA DE GUABIRABA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,363,363,363,0.994520547945205,0.994520547945205,0.994520547945205,0,1,60
CEMADEN,260140901A,Barreiros,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,339,347,352,0.928767123287671,0.950684931506849,0.964383561643836,0,3,70
CEMADEN,260140901A,Barreiros,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,320,338,343,0.876712328767123,0.926027397260274,0.93972602739726,0,4,118
CEMADEN,260140901A,Barreiros,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,363,245,267,290,0.671232876712329,0.731506849315069,0.794520547945206,0,16,434.999999999999
CEMADEN,260140901A,Barreiros,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,262,274,287,0.715846994535519,0.748633879781421,0.784153005464481,0,27,230
CEMADEN,260140901A,Barreiros,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,344,300,303,307,0.821917808219178,0.83013698630137,0.841095890410959,0,32,333.999999999999
CEMADEN,260140901A,Barreiros,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,273,218,226,236,0.597260273972603,0.619178082191781,0.646575342465753,0,96,238
CEMADEN,260140901A,Barreiros,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,364,333,343,350,0.912328767123288,0.93972602739726,0.958904109589041,0,5,80
CEMADEN,260140901A,Barreiros,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,311,256,268,271,0.699453551912568,0.73224043715847,0.740437158469945,0,78,1835
CEMADEN,260140901A,Barreiros,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,256,188,199,204,0.515068493150685,0.545205479452055,0.558904109589041,0,130,2620
CEMADEN,260140901H,Barreiros | Rio Caruma,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,227,174,206,206,0.476712328767123,0.564383561643836,0.564383561643836,0,59,127.5
CEMADEN,260140901H,Barreiros | Rio Caruma,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,74,34,56,56,0.092896174863388,0.153005464480874,0.153005464480874,0,293,240
CEMADEN,260140901H,Barreiros | Rio Caruma,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,294,119,262,263,0.326027397260274,0.717808219178082,0.72054794520548,0,69,120
CEMADEN,260140902A,Hospital Municipal | Rod. Armínio Cuil Hi Rme,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,335,340,347,0.917808219178082,0.931506849315068,0.950684931506849,0,3,88.4999999999997
CEMADEN,260140902A,Hospital Municipal | Rod. Armínio Cuil Hi Rme,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,318,330,337,0.871232876712329,0.904109589041096,0.923287671232877,0,3,120
CEMADEN,260140902A,Hospital Municipal | Rod. Armínio Cuil Hi Rme,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,355,257,281,293,0.704109589041096,0.76986301369863,0.802739726027397,0,17,649
CEMADEN,260140902A,Hospital Municipal | Rod. Armínio Cuil Hi Rme,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,166,190,225,0.453551912568306,0.519125683060109,0.614754098360656,0,34,365
CEMADEN,260140902A,Hospital Municipal | Rod. Armínio Cuil Hi Rme,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,207,155,162,164,0.424657534246575,0.443835616438356,0.449315068493151,0,159,120
CEMADEN,260140902A,Hospital Municipal | Rod. Armínio Cuil Hi Rme,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,262,192,196,198,0.526027397260274,0.536986301369863,0.542465753424658,0,74,1410
CEMADEN,260140902A,Hospital Municipal | Rod. Armínio Cuil Hi Rme,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,306,317,324,0.838356164383562,0.868493150684932,0.887671232876712,0,6,120
CEMADEN,260140902A,Hospital Municipal | Rod. Armínio Cuil Hi Rme,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,329,337,344,0.898907103825137,0.920765027322404,0.939890710382514,0,3,117.5
CEMADEN,260140902A,Hospital Municipal | Rod. Armínio Cuil Hi Rme,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,310,256,271,285,0.701369863013699,0.742465753424658,0.780821917808219,0,39,120
CEMADEN,260140903A,BARREIROS - APAC,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,42,17,19,21,0.0465753424657534,0.052054794520548,0.0575342465753425,0,326,180
CEMADEN,260140903A,BARREIROS - APAC,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,304,318,330,0.832876712328767,0.871232876712329,0.904109589041096,0,7,120
CEMADEN,260140903A,BARREIROS - APAC,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,318,266,274,279,0.728767123287671,0.750684931506849,0.764383561643836,0,41,1091.5
CEMADEN,260140903A,BARREIROS - APAC,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,107,0,0,0,0,0,0,0,365,2491.99999999999
CEMADEN,260140903A,BARREIROS - APAC,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,3,0,0,0,0,0,0,0,365,50102
CEMADEN,260140917H,Zona Rural,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,236,235,235,235,0.643835616438356,0.643835616438356,0.643835616438356,0,130,60
CEMADEN,260140917H,Zona Rural,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,366,366,366,1,1,1,0,0,60
CEMADEN,260140917H,Zona Rural,BARREIROS,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,358,353,354,354,0.967123287671233,0.96986301369863,0.96986301369863,0,9,60
CEMADEN,260150802A,Batateiras,BELÉM DE MARIA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,298,249,256,261,0.682191780821918,0.701369863013699,0.715068493150685,0,30,1420
