"no_fonte_dados","dh_medicao","nu_iqar","nu_concentracao","st_situacao","cd_flag","ds_flag","st_situacao_iqar","no_item_monitorado","cd_normalizado","id_estacao","cod_estacao","no_estacao","nu_latitude","nu_longitude","st_estacao","id_municipio","no_municipio","sg_uf","ano","data","hora","dh_arredondado","data_fechada","hora_fechada"
NA,"2021-08-22 12:00:00",NA,31.03,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-22,"12:00:00",2021-08-22 12:00:00,2021-08-22,"12:00:00"
NA,"2021-08-22 13:00:00",NA,21.44,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-22,"13:00:00",2021-08-22 13:00:00,2021-08-22,"13:00:00"
NA,"2021-08-22 14:00:00",NA,20.94,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-22,"14:00:00",2021-08-22 14:00:00,2021-08-22,"14:00:00"
NA,"2021-08-22 15:00:00",NA,19.34,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-22,"15:00:00",2021-08-22 15:00:00,2021-08-22,"15:00:00"
NA,"2021-08-22 16:00:00",NA,17.39,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-22,"16:00:00",2021-08-22 16:00:00,2021-08-22,"16:00:00"
NA,"2021-08-22 17:00:00",NA,10.05,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-22,"17:00:00",2021-08-22 17:00:00,2021-08-22,"17:00:00"
NA,"2021-08-22 18:00:00",NA,14.18,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-22,"18:00:00",2021-08-22 18:00:00,2021-08-22,"18:00:00"
NA,"2021-08-22 19:00:00",NA,12.3,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-22,"19:00:00",2021-08-22 19:00:00,2021-08-22,"19:00:00"
NA,"2021-08-22 20:00:00",NA,4.09,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-22,"20:00:00",2021-08-22 20:00:00,2021-08-22,"20:00:00"
NA,"2021-08-22 21:00:00",NA,33.09,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-22,"21:00:00",2021-08-22 21:00:00,2021-08-22,"21:00:00"
NA,"2021-08-22 22:00:00",NA,14.08,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-22,"22:00:00",2021-08-22 22:00:00,2021-08-22,"22:00:00"
NA,"2021-08-22 23:00:00",NA,3.4,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-22,"23:00:00",2021-08-22 23:00:00,2021-08-22,"23:00:00"
NA,"2021-08-23 00:00:00",NA,3.68,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"00:00:00",2021-08-23,2021-08-23,"00:00:00"
NA,"2021-08-23 01:00:00",NA,4.84,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"01:00:00",2021-08-23 01:00:00,2021-08-23,"01:00:00"
NA,"2021-08-23 02:00:00",NA,9.09,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"02:00:00",2021-08-23 02:00:00,2021-08-23,"02:00:00"
NA,"2021-08-23 03:00:00",NA,6.57,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"03:00:00",2021-08-23 03:00:00,2021-08-23,"03:00:00"
NA,"2021-08-23 04:00:00",NA,9.1,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"04:00:00",2021-08-23 04:00:00,2021-08-23,"04:00:00"
NA,"2021-08-23 05:00:00",NA,5.86,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"05:00:00",2021-08-23 05:00:00,2021-08-23,"05:00:00"
NA,"2021-08-23 06:00:00",NA,5.79,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"06:00:00",2021-08-23 06:00:00,2021-08-23,"06:00:00"
NA,"2021-08-23 07:00:00",NA,6.48,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"07:00:00",2021-08-23 07:00:00,2021-08-23,"07:00:00"
NA,"2021-08-23 08:00:00",NA,4.22,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"08:00:00",2021-08-23 08:00:00,2021-08-23,"08:00:00"
NA,"2021-08-23 09:00:00",NA,4.22,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"09:00:00",2021-08-23 09:00:00,2021-08-23,"09:00:00"
NA,"2021-08-23 10:00:00",NA,8.45,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"10:00:00",2021-08-23 10:00:00,2021-08-23,"10:00:00"
NA,"2021-08-23 11:00:00",NA,7.47,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"11:00:00",2021-08-23 11:00:00,2021-08-23,"11:00:00"
NA,"2021-08-23 12:00:00",NA,12.03,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"12:00:00",2021-08-23 12:00:00,2021-08-23,"12:00:00"
NA,"2021-08-23 13:00:00",NA,13.78,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"13:00:00",2021-08-23 13:00:00,2021-08-23,"13:00:00"
NA,"2021-08-23 14:00:00",NA,15.2,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"14:00:00",2021-08-23 14:00:00,2021-08-23,"14:00:00"
NA,"2021-08-23 15:00:00",NA,18.87,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"15:00:00",2021-08-23 15:00:00,2021-08-23,"15:00:00"
NA,"2021-08-23 16:00:00",NA,15.67,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"16:00:00",2021-08-23 16:00:00,2021-08-23,"16:00:00"
NA,"2021-08-23 17:00:00",NA,8.78,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"17:00:00",2021-08-23 17:00:00,2021-08-23,"17:00:00"
NA,"2021-08-23 18:00:00",NA,13.73,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"18:00:00",2021-08-23 18:00:00,2021-08-23,"18:00:00"
NA,"2021-08-23 19:00:00",NA,15.31,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"19:00:00",2021-08-23 19:00:00,2021-08-23,"19:00:00"
NA,"2021-08-23 20:00:00",NA,14.71,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"20:00:00",2021-08-23 20:00:00,2021-08-23,"20:00:00"
NA,"2021-08-23 21:00:00",NA,17.98,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"21:00:00",2021-08-23 21:00:00,2021-08-23,"21:00:00"
NA,"2021-08-23 22:00:00",NA,12.75,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"22:00:00",2021-08-23 22:00:00,2021-08-23,"22:00:00"
NA,"2021-08-23 23:00:00",NA,14.91,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-23,"23:00:00",2021-08-23 23:00:00,2021-08-23,"23:00:00"
NA,"2021-08-24 00:00:00",NA,16.72,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"00:00:00",2021-08-24,2021-08-24,"00:00:00"
NA,"2021-08-24 01:00:00",NA,16.07,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"01:00:00",2021-08-24 01:00:00,2021-08-24,"01:00:00"
NA,"2021-08-24 02:00:00",NA,8.49,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"02:00:00",2021-08-24 02:00:00,2021-08-24,"02:00:00"
NA,"2021-08-24 03:00:00",NA,14.56,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"03:00:00",2021-08-24 03:00:00,2021-08-24,"03:00:00"
NA,"2021-08-24 04:00:00",NA,15.6,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"04:00:00",2021-08-24 04:00:00,2021-08-24,"04:00:00"
NA,"2021-08-24 05:00:00",NA,15.75,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"05:00:00",2021-08-24 05:00:00,2021-08-24,"05:00:00"
NA,"2021-08-24 06:00:00",NA,7.65,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"06:00:00",2021-08-24 06:00:00,2021-08-24,"06:00:00"
NA,"2021-08-24 07:00:00",NA,7.1,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"07:00:00",2021-08-24 07:00:00,2021-08-24,"07:00:00"
NA,"2021-08-24 08:00:00",NA,8.7,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"08:00:00",2021-08-24 08:00:00,2021-08-24,"08:00:00"
NA,"2021-08-24 09:00:00",NA,8.93,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"09:00:00",2021-08-24 09:00:00,2021-08-24,"09:00:00"
NA,"2021-08-24 10:00:00",NA,6.8,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"10:00:00",2021-08-24 10:00:00,2021-08-24,"10:00:00"
NA,"2021-08-24 11:00:00",NA,7.82,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"11:00:00",2021-08-24 11:00:00,2021-08-24,"11:00:00"
NA,"2021-08-24 12:00:00",NA,17.61,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"12:00:00",2021-08-24 12:00:00,2021-08-24,"12:00:00"
NA,"2021-08-24 13:00:00",NA,17.95,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"13:00:00",2021-08-24 13:00:00,2021-08-24,"13:00:00"
NA,"2021-08-24 14:00:00",NA,11.03,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"14:00:00",2021-08-24 14:00:00,2021-08-24,"14:00:00"
NA,"2021-08-24 15:00:00",NA,14.73,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"15:00:00",2021-08-24 15:00:00,2021-08-24,"15:00:00"
NA,"2021-08-24 16:00:00",NA,23.38,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"16:00:00",2021-08-24 16:00:00,2021-08-24,"16:00:00"
NA,"2021-08-24 17:00:00",NA,16.92,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"17:00:00",2021-08-24 17:00:00,2021-08-24,"17:00:00"
NA,"2021-08-24 18:00:00",NA,25.19,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"18:00:00",2021-08-24 18:00:00,2021-08-24,"18:00:00"
NA,"2021-08-24 19:00:00",NA,16.8,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"19:00:00",2021-08-24 19:00:00,2021-08-24,"19:00:00"
NA,"2021-08-24 20:00:00",NA,18.87,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"20:00:00",2021-08-24 20:00:00,2021-08-24,"20:00:00"
NA,"2021-08-24 21:00:00",NA,19.66,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"21:00:00",2021-08-24 21:00:00,2021-08-24,"21:00:00"
NA,"2021-08-24 22:00:00",NA,15.4,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"22:00:00",2021-08-24 22:00:00,2021-08-24,"22:00:00"
NA,"2021-08-24 23:00:00",NA,12.25,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-24,"23:00:00",2021-08-24 23:00:00,2021-08-24,"23:00:00"
NA,"2021-08-25 00:00:00",NA,14.69,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"00:00:00",2021-08-25,2021-08-25,"00:00:00"
NA,"2021-08-25 01:00:00",NA,15.92,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"01:00:00",2021-08-25 01:00:00,2021-08-25,"01:00:00"
NA,"2021-08-25 02:00:00",NA,16.39,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"02:00:00",2021-08-25 02:00:00,2021-08-25,"02:00:00"
NA,"2021-08-25 03:00:00",NA,11.59,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"03:00:00",2021-08-25 03:00:00,2021-08-25,"03:00:00"
NA,"2021-08-25 04:00:00",NA,13.16,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"04:00:00",2021-08-25 04:00:00,2021-08-25,"04:00:00"
NA,"2021-08-25 05:00:00",NA,10.74,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"05:00:00",2021-08-25 05:00:00,2021-08-25,"05:00:00"
NA,"2021-08-25 06:00:00",NA,10.13,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"06:00:00",2021-08-25 06:00:00,2021-08-25,"06:00:00"
NA,"2021-08-25 07:00:00",NA,38.59,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"07:00:00",2021-08-25 07:00:00,2021-08-25,"07:00:00"
NA,"2021-08-25 08:00:00",NA,26.66,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"08:00:00",2021-08-25 08:00:00,2021-08-25,"08:00:00"
NA,"2021-08-25 09:00:00",NA,21.27,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"09:00:00",2021-08-25 09:00:00,2021-08-25,"09:00:00"
NA,"2021-08-25 10:00:00",NA,16.12,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"10:00:00",2021-08-25 10:00:00,2021-08-25,"10:00:00"
NA,"2021-08-25 11:00:00",NA,9.19,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"11:00:00",2021-08-25 11:00:00,2021-08-25,"11:00:00"
NA,"2021-08-25 12:00:00",NA,13.62,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"12:00:00",2021-08-25 12:00:00,2021-08-25,"12:00:00"
NA,"2021-08-25 13:00:00",NA,12.33,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"13:00:00",2021-08-25 13:00:00,2021-08-25,"13:00:00"
NA,"2021-08-25 14:00:00",NA,10.6,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"14:00:00",2021-08-25 14:00:00,2021-08-25,"14:00:00"
NA,"2021-08-25 15:00:00",NA,21.59,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"15:00:00",2021-08-25 15:00:00,2021-08-25,"15:00:00"
NA,"2021-08-25 16:00:00",NA,24.14,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"16:00:00",2021-08-25 16:00:00,2021-08-25,"16:00:00"
NA,"2021-08-25 17:00:00",NA,24.99,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"17:00:00",2021-08-25 17:00:00,2021-08-25,"17:00:00"
NA,"2021-08-25 18:00:00",NA,14.8,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"18:00:00",2021-08-25 18:00:00,2021-08-25,"18:00:00"
NA,"2021-08-25 19:00:00",NA,21.17,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"19:00:00",2021-08-25 19:00:00,2021-08-25,"19:00:00"
NA,"2021-08-25 20:00:00",NA,23.46,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"20:00:00",2021-08-25 20:00:00,2021-08-25,"20:00:00"
NA,"2021-08-25 21:00:00",NA,15.67,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"21:00:00",2021-08-25 21:00:00,2021-08-25,"21:00:00"
NA,"2021-08-25 22:00:00",NA,11.14,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"22:00:00",2021-08-25 22:00:00,2021-08-25,"22:00:00"
NA,"2021-08-25 23:00:00",NA,12.39,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-25,"23:00:00",2021-08-25 23:00:00,2021-08-25,"23:00:00"
NA,"2021-08-26 01:00:00",NA,13.19,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"01:00:00",2021-08-26 01:00:00,2021-08-26,"01:00:00"
NA,"2021-08-26 02:00:00",NA,7.84,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"02:00:00",2021-08-26 02:00:00,2021-08-26,"02:00:00"
NA,"2021-08-26 03:00:00",NA,5.92,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"03:00:00",2021-08-26 03:00:00,2021-08-26,"03:00:00"
NA,"2021-08-26 04:00:00",NA,8.34,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"04:00:00",2021-08-26 04:00:00,2021-08-26,"04:00:00"
NA,"2021-08-26 05:00:00",NA,6.01,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"05:00:00",2021-08-26 05:00:00,2021-08-26,"05:00:00"
NA,"2021-08-26 06:00:00",NA,12.15,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"06:00:00",2021-08-26 06:00:00,2021-08-26,"06:00:00"
NA,"2021-08-26 07:00:00",NA,14.54,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"07:00:00",2021-08-26 07:00:00,2021-08-26,"07:00:00"
NA,"2021-08-26 08:00:00",NA,19.79,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"08:00:00",2021-08-26 08:00:00,2021-08-26,"08:00:00"
NA,"2021-08-26 09:00:00",NA,30.39,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"09:00:00",2021-08-26 09:00:00,2021-08-26,"09:00:00"
NA,"2021-08-26 10:00:00",NA,24.92,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"10:00:00",2021-08-26 10:00:00,2021-08-26,"10:00:00"
NA,"2021-08-26 11:00:00",NA,40.67,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"11:00:00",2021-08-26 11:00:00,2021-08-26,"11:00:00"
NA,"2021-08-26 12:00:00",NA,26.05,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"12:00:00",2021-08-26 12:00:00,2021-08-26,"12:00:00"
NA,"2021-08-26 13:00:00",NA,15.82,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"13:00:00",2021-08-26 13:00:00,2021-08-26,"13:00:00"
NA,"2021-08-26 14:00:00",NA,19.69,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"14:00:00",2021-08-26 14:00:00,2021-08-26,"14:00:00"
NA,"2021-08-26 15:00:00",NA,23.75,NA,NA,NA,NA,"Material Particulado com diâmetro de até 10 μm","MP10",NA,"12","IPOJUCA",NA,NA,NA,NA,NA,"PE",2021,2021-08-26,"15:00:00",2021-08-26 15:00:00,2021-08-26,"15:00:00"
