fonte_dados,cod_estacao,ano,n,minimo,p50,p95,p99,p999,maximo
CEMADEN,260740601A,2018,4505,0,0,0,0.98,3.94,12.61
CEMADEN,260740601A,2019,2852,0,0,0.39,3.74109999999991,10.7794099999995,17.27
CEMADEN,260740601A,2020,1947,0,0,0,0.2,1.38080000000002,1.77
CEMADEN,260740601A,2021,1667,0,0,0,0,0,0.39
CEMADEN,260740601A,2022,6986,0,0,0,0,0,0
CEMADEN,260740601A,2023,2601,0,0,0,0.2,0.79,0.98
CEMADEN,260740601A,2024,8435,0,0,0.2,1.37,6.25092000000044,14.06
CEMADEN,260740601A,2025,9152,0,0,0.2,0.98,9.51829000000004,21.68
CEMADEN,260740601C,2018,8155,0,0,0,1,4.8,10.6
CEMADEN,260740601C,2019,8115,0,0,0.2,1.2,7.97720000000008,18.8
CEMADEN,260740601C,2020,8725,0,0,0.2,1.6,9.53119999999981,15
CEMADEN,260740601C,2021,8092,0,0,0.2,0.818000000000029,5.58179999999993,8.2
CEMADEN,260740601C,2022,2903,0,0,0,1,5,6.2
CEMADEN,260740601C,2023,797,0,0,0.2,0.6,4.75839999999953,12.4
CEMADEN,260740601C,2024,8775,0,0,0.2,1.2,5.8,11.6
CEMADEN,260740601C,2025,8725,0,0,0,0.8,8.2,15.8
CEMADEN,260750501A,2017,197,0,0,0.2,1.01159999999999,2.87952,3.15
CEMADEN,260750501A,2018,3682,0,0,0.2,1.97,6.37974999999999,11.8
CEMADEN,260750501A,2022,3014,0,0,0.2,1.18,5.30493000000003,172.25
CEMADEN,260750501A,2023,9732,0,0,0.39,1.18,7.75649000000005,16.21
CEMADEN,260750501A,2024,7317,0,0,0.39,1.37,8.26312000000004,22.6
CEMADEN,260750501A,2025,9600,0,0,0.39,1.18,5.9505999999999,15.36
CEMADEN,260750501U,2018,5739,0,0,0.2,0.8,4.2,12.8
CEMADEN,260750501U,2019,8991,0,0,0.2,1.2,7.80200000000004,13.8
CEMADEN,260750501U,2020,9782,0,0,0.4,1.8,6.4,16.8
CEMADEN,260750501U,2021,5091,0,0,0,0.2,0.4,1
CEMADEN,260750501U,2022,6630,0,0,0.6,2,6.47420000000002,12.6
CEMADEN,260750501U,2023,4049,0,0,0.2,1,6.95199999999977,18.8
CEMADEN,260760401A,2017,1473,0,0,0.2,0.59,2.80368000000003,6.4
CEMADEN,260760401A,2018,10113,0,0,0.79,3.15,8.28760000000017,9.75
CEMADEN,260760401A,2019,9903,0,0,1.18,4.16939999999999,9.39763999999999,15.13
CEMADEN,260760401A,2020,9732,0,0,0.875499999999793,2.76,7.76380000000005,32.31
CEMADEN,260760401A,2021,5676,0,0,0.79,2.17,4.85999999999993,10.16
CEMADEN,260760401A,2022,8867,0,0,1.57,4.53,9.14402,11.8
CEMADEN,260760401A,2023,7294,0,0,1.38,4.13,9.75707,14.93
CEMADEN,260760401A,2024,8824,0,0,0.98,3.89400000000009,10.77177,20.09
CEMADEN,260760401A,2025,11648,0,0,0.59,2.56,6.1,10.57
CEMADEN,260765301A,2017,1156,0,0,0,0.39,1.51800000000001,2.17
CEMADEN,260765301A,2018,9886,0,0,0.59,2.56,7.3,8.95
CEMADEN,260765301A,2019,9681,0,0,0.98,2.59800000000014,7.77039999999994,11.4
CEMADEN,260765301A,2020,8098,0,0,0.59,1.96,5.71,10.78
CEMADEN,260765301A,2021,3468,0,0,0.42,1.57,3.25659999999998,7.1
CEMADEN,260765301A,2022,8101,0,0,0.98,3.15,6.49,9.14
CEMADEN,260765301A,2023,10338,0,0,0.79,2.56,5.71663000000001,8.78
CEMADEN,260765301A,2024,8828,0,0,0.59,2.76,8.19093000000028,11.19
CEMADEN,260765301A,2025,8448,0,0,1.18,3.35,7.63400999999998,18.1
CEMADEN,260765302A,2017,1113,0,0,0,0.79,2.61783999999991,3.55
CEMADEN,260765302A,2018,9874,0,0,0.59,2.56,8.75921000000009,15.13
CEMADEN,260765302A,2019,9583,0,0,0.98,3.15720000000001,10.9185799999997,17.68
CEMADEN,260765302A,2020,9921,0,0,0.59,2.56,8.55439999999997,19.34
CEMADEN,260765302A,2021,5302,0,0,0.42,1.57,4.29775999999991,8.52
CEMADEN,260765302A,2022,9601,0,0,0.98,3.15,7.20199999999993,13.01
CEMADEN,260765302A,2023,4751,0,0,0.79,3.35,7.1,12.02
CEMADEN,260765302A,2024,1794,0,0,0.98,2.76,7.34554000000002,124.2
CEMADEN,260770301A,2018,8819,0,0,0.2,2.16,10.6164000000001,16.01
CEMADEN,260770301A,2019,8685,0,0,0.2,1.41039999999997,6.51,17.48
CEMADEN,260770301A,2020,3797,0,0,0.79,4.33799999999999,11.9184400000003,21.46
CEMADEN,260770301A,2021,1980,0,0,0,0.79,4.92,5.31
CEMADEN,260770301A,2022,9518,0,0,0.42,2.36,7.81143000000004,12.63
CEMADEN,260770301A,2023,9193,0,0,0.2,1.39519999999999,7.06159999999982,12.4
CEMADEN,260770301A,2024,8957,0,0,0.2,1.6636000000001,10.57176,24.47
CEMADEN,260770301A,2025,9106,0,0,0.2,1.18,6.27900000000009,12.4
CEMADEN,260775201A,2017,1399,0,0,0.2,0.98,3.74394000000009,4.91
CEMADEN,260775201A,2018,9981,0,0,0.79,3.15,7.12600000000035,10.17
CEMADEN,260775201A,2019,9776,0,0,1.18,3.55,7.70225,12
CEMADEN,260775201A,2020,8228,0,0,0.98,3.28869999999992,9.50232999999984,13.21
CEMADEN,260775201A,2021,4887,0,0,0.79,1.97,4.75077999999989,8.64
CEMADEN,260775201A,2022,6680,0,0,1.97,5.74990000000001,12.12161,19.36
CEMADEN,260775201A,2023,4735,0,0,0.59,2.56,8.76357999999938,17.07
CEMADEN,260775201A,2024,9719,0,0,1.18,4.92,16.3653799999999,20.39
CEMADEN,260775201A,2025,7991,0,0,0.98,3.15200000000001,7.72020000000022,14.69
CEMADEN,260780201A,2017,1104,0,0,0.2,0.974300000000005,2.67862999999995,4.13
CEMADEN,260780201A,2018,9843,0,0,0.59,2.36,7.5,18.79
CEMADEN,260780201A,2019,9402,0,0,0.98,3.15,9.11945000000009,18.11
CEMADEN,260780201A,2020,9930,0,0,0.59,2.50199999999983,8.54419999999998,14.28
CEMADEN,260780201A,2021,6090,0,0,0.39,1.37,5.15644,10.04
CEMADEN,260780201A,2022,8469,0,0,0.98,3.21399999999994,8.64983999999953,13.21
CEMADEN,260780201A,2023,9561,0,0,0.79,2.56,7.72,22.89
CEMADEN,260780201A,2024,8406,0,0,0.42,2.16,6.70594999999999,11.59
CEMADEN,260780201A,2025,6597,0,0,0.98,2.76,7.83935999999962,16.76
CEMADEN,260790101A,2017,3459,0,0,0.79,2.36,4.24297999999998,6.72
CEMADEN,260790101A,2018,6715,0,0,0.59,1.97,7.09162000000004,12.81
CEMADEN,260790101A,2019,8522,0,0,0.98,3.15,9.44579999999987,16.48
CEMADEN,260790101A,2020,5896,0,0,0.79,2.36,4.72734999999997,8.15
CEMADEN,260790101A,2021,10750,0,0,1.18,4.13,11.39,15.98
CEMADEN,260790101A,2022,5453,0,0,1.77,5.51,10.78,13.52
CEMADEN,260790101A,2023,9637,0,0,1.57,4.14,10.10004,18.1
CEMADEN,260790101A,2024,8299,0,0,0.98,3.35,9.6560399999993,199.73
CEMADEN,260790101A,2025,11129,0,0,1.18,3.94,9.90751999999975,13.88
CEMADEN,260790101G,2019,436,0,0,0.65,1.2,2,2
CEMADEN,260790101G,2020,8525,0,0,0.8,2.6,6,8.8
CEMADEN,260790101G,2021,9180,0,0,1.2,3.4,7.76419999999998,14
CEMADEN,260790101G,2022,9751,0,0,0.4,2,7.6,11.2
CEMADEN,260790101G,2023,10079,0,0,1,2.6,6.2,15.8
CEMADEN,260790102A,2017,14377,0,0,0.79,2.76,6.61855999999996,10.98
CEMADEN,260790102A,2018,10278,0,0,0.79,3.15,7.11723,12.8
CEMADEN,260790102A,2019,10789,0,0,0.98,2.58280000000015,6.16603999999992,18.92
CEMADEN,260790102A,2020,7534,0,0,0.79,2.36,7.21471999999994,11.18
CEMADEN,260790102A,2021,7387,0,0,1.57,4.55800000000007,215.67,431.56
CEMADEN,260790102A,2022,9750,0,0,1.38,4.13,10.63271,215.88
CEMADEN,260790102A,2023,9601,0,0,0.2,0.98,2.56,4.53
CEMADEN,260790102A,2024,5185,0,0,0.98,2.95,6.7241599999998,12.4
CEMADEN,260790102G,2019,2207,0,0,0.2,1,2,4.2
CEMADEN,260790102G,2020,10033,0,0,1,3.2,8.99360000000015,12.8
CEMADEN,260790102G,2021,10913,0,0,1.2,3.6,8.6351999999999,16
CEMADEN,260790102G,2022,11289,0,0,1.6,4.8,9.2,15
CEMADEN,260790102G,2023,9774,0,0,0.8,3,8.82700000000077,20.8
CEMADEN,260790102G,2024,7385,0,0,1.4,3.8,7.8,11.2
CEMADEN,260790103A,2017,15063,0,0,0.79,2.17,4.53,14.07
CEMADEN,260790103A,2018,4863,0,0,0.59,2.16,5.51414,597.72
CEMADEN,260790103A,2019,5905,0,0,0.98,2.76,6.52839999999982,9.56
CEMADEN,260790103A,2020,10013,0,0,0.79,2.36,4.91759999999988,7.81
CEMADEN,260790103A,2021,9661,0,0,0.98,2.76,6.33360000000001,11.38
CEMADEN,260790103A,2022,8476,0,0,0.59,2.95,7.94149999999998,14.15
CEMADEN,260790103A,2023,5183,0,0,0.79,3.5418,8.71902000000008,16.26
CEMADEN,260790103A,2024,698,0,0,0.2,0.39,20.9296299999999,50.35
CEMADEN,260790103G,2019,2177,0,0,0.2,1,2.36480000000001,6.4
CEMADEN,260790103G,2020,10008,0,0,0.6,2.6,9.99160000000047,21.6
CEMADEN,260790103G,2021,11068,0,0,1.2,3.6,8.78659999999982,14.8
CEMADEN,260790103G,2022,7038,0,0,0.4,2.2,12.8,15.4
CEMADEN,260790103G,2023,10399,0,0,1.2,3.4,7.44080000000031,18.6
CEMADEN,260790103G,2024,2126,0,0,1.2,5.9,14.35,23.2
CEMADEN,260790104A,2017,13493,0,0,0.39,1.5816,5.22635999999997,16.64
CEMADEN,260790104A,2018,9465,0,0,0.2,1.37360000000001,4.93440000000002,10.18
CEMADEN,260790104A,2019,9604,0,0,1.18,3.35,7.10468000000037,13.05
CEMADEN,260790104A,2020,5851,0,0,0.79,2.36,5.73849999999993,8.52
CEMADEN,260790104A,2021,11408,0,0,0.79,3.1893,8.26081000000013,15.12
CEMADEN,260790104A,2022,14439,0,0,0.39,1.77,6.7281,17.27
CEMADEN,260790104A,2023,10513,0,0,0.2,0.79,2.06271999999988,4.33
CEMADEN,260790104A,2024,6328,0,0,0.79,2.41839999999997,6.83459999999996,15.13
CEMADEN,260790104A,2025,834,0,0,0.39,1.3767,19.5955800000014,58.53
CEMADEN,260790104G,2019,550,0,0,0.6,2.102,19.0046000000008,38
CEMADEN,260790104G,2020,3591,0,0,0.6,1.8,4,5.4
CEMADEN,260790104G,2021,7613,0,0,1.4,4,9,10
CEMADEN,260790104G,2023,1043,0,0,0.8,2.2,3.6,7.2
CEMADEN,260790104G,2024,10137,0,0,1,3,6.97279999999992,14.2
CEMADEN,260790104G,2025,4076,0,0.2,3,5.6,9.77000000000007,15.6
CEMADEN,260790105G,2020,6684,0,0,0.6,2.2,6.84380000000001,14
CEMADEN,260790105G,2021,1555,0,0,0.4,1.78400000000001,9.56239999999962,12
CEMADEN,260790106A,2017,10085,0,0,0.98,3.54,8.73831999999999,14.48
CEMADEN,260790106A,2018,2190,0,0,0.59,2.56,8.21224000000028,9.78
CEMADEN,260790106A,2019,9135,0,0,0.98,3.55,11.12774,19.55
CEMADEN,260790106A,2020,5823,0,0,0.59,1.97,5.45611999999994,8.73
CEMADEN,260790106A,2021,10581,0,0,1.18,4.0260000000001,8.29520000000001,13.01
CEMADEN,260790106A,2022,10899,0,0,1.37,4.33,10.0208000000003,17.69
CEMADEN,260790106A,2023,9736,0,0,0.79,3.15,7.77034999999989,14.08
CEMADEN,260790106A,2024,9989,0,0,0.79,2.75120000000001,8.53324000000017,14.88
CEMADEN,260790106A,2025,10545,0,0,0.98,2.95,6.61296000000002,12.81
CEMADEN,260790106G,2023,1587,0,0,0.6,2.4,7.44839999999999,14.4
CEMADEN,260790106G,2024,6135,0,0,1.4,4.6,9.4,12.8
CEMADEN,260790107A,2017,15217,0,0,0.79,2.36,6.25679999999993,9.96
CEMADEN,260790107A,2018,10413,0,0,0.79,3.15,8.52,14.99
CEMADEN,260790107A,2019,10205,0,0,1.18,3.35,9.88432000000012,12.61
CEMADEN,260790107A,2020,10403,0,0,0.79,2.56,7.08291999999998,9.96
CEMADEN,260790107A,2021,3392,0,0,1.37,4.56510000000006,10.50571,16.85
CEMADEN,260790107A,2022,2538,0,0,1.77,4.47080000000002,8.38763000000019,10.79
CEMADEN,260790107A,2023,9875,0,0,1.18,3.35,9.23458000000017,22.08
CEMADEN,260790107A,2024,8647,0,0,1.18,3.45259999999982,7.78079999999987,12.6
CEMADEN,260790107A,2025,454,0,0,0.79,2.1747,5.84979000000012,7.92
CEMADEN,260790108A,2017,14051,0,0,0.98,2.95,6.77850000000002,20.62
CEMADEN,260790108A,2018,10307,0,0,0.98,3.52980000000009,7.50694,14.98
CEMADEN,260790108A,2019,9834,0,0,1.18,3.35,8.11190999999961,17.07
CEMADEN,260790108A,2020,4696,0,0,0.59,2.16,4.72610000000001,7.55
CEMADEN,260790108A,2021,10996,0,0,1.18,3.54049999999999,7.91109999999982,18.51
CEMADEN,260790108A,2022,11225,0,0,1.4,4.68640000000003,10.0826399999999,19.76
CEMADEN,260790108A,2023,10978,0,0,1.18,3.55,7.91482999999984,13.84
CEMADEN,260790108A,2024,1980,0,0,0.799499999999991,3.63190000000001,8.75141999999996,11.79
CEMADEN,260790109A,2017,12627,0,0,0.98,3.35,7.10374,15.14
CEMADEN,260790109A,2018,10028,0,0,0.79,3.15,10.1546,15.13
CEMADEN,260790109A,2019,9628,0,0,0.98,3.54,9.18,17.06
CEMADEN,260790109A,2020,5538,0,0,0.592999999999993,2.56,6.83018999999997,11.18
CEMADEN,260790109A,2021,7137,0,0,1.38,3.94,12.3823199999999,20.18
CEMADEN,260790109A,2022,8840,0,0,1.57,4.34610000000001,8.96161,15.83
CEMADEN,260790109A,2023,8680,0,0,1.38,4.15049999999996,9.59544999999987,15.14
CEMADEN,260790109A,2024,15,0,0,5.48699999999998,15.0014,17.14214,17.38
CEMADEN,260790110A,2017,13172,0,0,0.8,3,8.13159999999989,19.8
CEMADEN,260790110A,2018,4210,0,0,2,4.98199999999997,11.1910000000002,12.2
CEMADEN,260790110A,2019,6425,0,0,1.6,4,8.8,16.2
CEMADEN,260790110A,2020,2347,0,0,0.2,3,7.3848,9.2
CEMADEN,260790115H,2023,7300,0,0,1.2,3,6.6,12.6
CEMADEN,260790115H,2024,10605,0,0,1,3.4,8.55840000000026,20.2
CEMADEN,260790115H,2025,11956,0,0,0.8,2.69000000000015,7.6,15.6
CEMADEN,260790119H,2023,7529,0,0,1.2,3.2,6.69439999999995,10.8
CEMADEN,260790119H,2024,8737,0,0,0,0.6,5.45279999999984,9.8
CEMADEN,260790119H,2025,10858,0,0,1,3,7.8,12
CEMADEN,260795001A,2017,13474,0,0,0.59,1.97,5.71,10.78
CEMADEN,260795001A,2018,10123,0,0,0.59,2.16,5.68560000000012,8.33
CEMADEN,260795001A,2019,10051,0,0,0.59,1.77,5.10050000000028,9.15
CEMADEN,260795001A,2020,10077,0,0,0.59,2.17,6.07264000000032,11.19
CEMADEN,260795001A,2021,10564,0,0,0.59,1.97,5.68042999999996,11.39
CEMADEN,260795001A,2022,11115,0,0,0.79,2.33340000000011,7.66326000000017,20.8
CEMADEN,260795001A,2023,10808,0,0,0.59,1.96,5.79333999999973,12.58
CEMADEN,260795001A,2024,10434,0,0,0.59,2.36,8.39895999999921,15.13
CEMADEN,260795001A,2025,10306,0,0,0.59,1.96,4.94084999999999,65.46
CEMADEN,260795002A,2017,1006,0,0,0.59,2.1695,8.96570000000002,9.78
CEMADEN,260795002A,2018,10182,0,0,0.59,2.16,5.31,9.96
CEMADEN,260795002A,2019,10259,0,0,0.79,1.77,5.16710000000001,9.6
CEMADEN,260795002A,2020,6249,0,0,0.79,2.56,6.25040000000008,9.15
CEMADEN,260795002A,2021,4598,0,0,0.39,1.38,4.0971700000001,8.93
CEMADEN,260795002A,2022,459,0,0,0.42,1.654,3.57817999999998,3.94
CEMADEN,260795004H,2017,12934,0,0,0.6,2,5.82679999999964,15.6
CEMADEN,260795004H,2018,6237,0,0,0.4,1.8,5.35280000000003,8.8
CEMADEN,260795004H,2019,9391,0,0,0.4,1.6,5.6,14
CEMADEN,260795004H,2020,7760,0,0,0,0.6,3.4,15
CEMADEN,260795004H,2021,9902,0,0,0.6,1.8,4.8,8.8
CEMADEN,260795004H,2022,4793,0,0,0.8,2,4.84159999999993,12.8
CEMADEN,260795004H,2023,1890,0,0.4,4.2,10.4,17.2664000000003,32.6
CEMADEN,260795004H,2024,674,0,0.2,2.74000000000001,7.31799999999994,13.3232,14.4
CEMADEN,260795004H,2025,3607,0,0.8,8.2,16,39,58.2
CEMADEN,260800801A,2023,3879,0,0,0,0.2,2.78317999999997,6.9
CEMADEN,260800801A,2024,8450,0,0,0.2,1.77,8.39978999999985,22.29
CEMADEN,260800801A,2025,9237,0,0,0.2,0.98,6.80323999999968,15.99
CEMADEN,260800801C,2017,6319,0,0,0.2,0.8,3.2,7.2
CEMADEN,260800801C,2018,8106,0,0,0,1,4.75800000000018,9.6
CEMADEN,260800801C,2019,7829,0,0,0.2,0.8,6.03439999999991,12.2
CEMADEN,260800801C,2020,2680,0,0,0.6,4.24200000000001,10.6642,14.4
CEMADEN,260800801C,2023,2875,0,0,0,0.4,6.15120000000024,7.8
CEMADEN,260800801C,2025,3310,0,0,0,0.4,2.02919999999976,3.2
CEMADEN,260805701A,2023,7702,0,0,0.2,0.79,5.54620999999998,22.74
CEMADEN,260805701A,2024,8114,0,0,0.2,1.18,5.85592999999989,14.69
CEMADEN,260805701A,2025,6119,0,0,0.39,1.3782,5.29639999999992,10.57
CEMADEN,260805701C,2017,8673,0,0,0.2,0.8,3.2655999999999,15.6
CEMADEN,260805701C,2018,6530,0,0,0.109999999999855,0.6,3.4,17.2
CEMADEN,260805701C,2019,2576,0,0,0.2,1.45,7.88500000000004,14.4
CEMADEN,260805701C,2020,111,0,0.2,0.8,1.18,2.09,2.2
CEMADEN,260805701C,2022,3871,0,0,0.2,1.2,7.8,8.8
CEMADEN,260805701C,2023,2057,0,0,0.4,2.6,12.4991999999999,13.4
CEMADEN,260805701C,2025,2,0.2,0.2,0.2,0.2,0.2,0.2
CEMADEN,260810701A,2017,623,0,0,0.2,1,1.47560000000001,1.6
CEMADEN,260810701A,2018,5924,0,0,0.6,2.6,7.06160000000018,10.6
CEMADEN,260810701A,2019,1794,0,0,0,0.2,1,2.2
CEMADEN,260810701A,2020,3933,0,0,0.4,2.6,14.0952000000003,19
CEMADEN,260810701A,2021,1082,0,0,0.4,1.2,2.56760000000004,3.2
CEMADEN,260810701A,2022,2901,0,0,0,0,0,0
CEMADEN,260810701A,2023,8534,0,0,0.2,0.6,3.29340000000011,6.6
CEMADEN,260810701A,2024,9467,0,0,0.4,1.6,7.10679999999993,14.8
CEMADEN,260810701A,2025,9974,0,0,0.4,1.6,4.8,9
CEMADEN,260820601A,2017,4100,0,0,0.2,1.97,8.50643999999993,13.42
CEMADEN,260820602A,2017,127,0,0,0,8.53719999999998,20.6121599999999,22.23
CEMADEN,260820602A,2018,4785,0,0,0.42,1.80039999999997,5.86768000000026,11.79
CEMADEN,260820602A,2019,5066,0,0,0.79,1.9635,3.92700000000008,10.38
CEMADEN,260820602A,2020,10513,0,0,0.79,2.36,5.12,12.81
CEMADEN,260820602A,2021,6020,0,0,0.59,1.5881,6.69790999999997,10.98
CEMADEN,260820602A,2022,9392,0,0,1.18,2.76,7.15578000000016,13105.58
CEMADEN,260820602A,2023,9673,0,0,0.98,2.56,6.23119999999981,10.16
CEMADEN,260820602A,2024,9791,0,0,0.59,2.161,5.6496999999995,11.39
CEMADEN,260820602A,2025,9590,0,0,0.79,2.17,5.19809000000001,9.55
CEMADEN,260820603A,2025,3275,0,0,0.4,1.2,2.4,3.4
CEMADEN,260825501A,2019,36,0,0,0.2,55.8464999999999,82.8136500000003,85.81
CEMADEN,260825501A,2022,1636,0,0,0.79,4.19350000000004,12.15865,13.01
CEMADEN,260825501A,2023,6222,0,0,0.39,1.77,7.72336999999999,14.06
CEMADEN,260825501A,2024,6173,0,0,0.2,0.59,6.63840000000013,16.24
CEMADEN,260825501A,2025,6005,0,0,0.2,0.79,3.14764000000006,4.73
CEMADEN,260830501A,2017,416,0,0,0.2,0.42,0.901149999999996,0.98
CEMADEN,260830501A,2018,9254,0,0,0.2,0.79,2.95,10.98
CEMADEN,260830501A,2019,8820,0,0,0.42,1.37,8.13353000000006,14.13
CEMADEN,260830501A,2020,3993,0,0,0.59,3.16599999999999,11.4626399999999,24.89
CEMADEN,260830501A,2021,3604,0,0,0.2,0.79,3.22939999999999,4.73
CEMADEN,260830501A,2022,8513,0,0,0.59,1.97,6.83855999999993,11.19
CEMADEN,260830501A,2023,10179,0,0,0.39,0.98,5.04880000000005,9.76
CEMADEN,260830501A,2024,8800,0,0,0.39,1.18,9.50682999999926,19.55
CEMADEN,260830501A,2025,8361,0,0,0,0.59,3.35,14.91
CEMADEN,260840401A,2017,14229,0,0,0.4,1,3.4,7.6
CEMADEN,260840401A,2018,9736,0,0,0.2,1,5.65299999999988,9
CEMADEN,260840401A,2019,9637,0,0,0.4,0.8,3.74559999999983,13.6
CEMADEN,260840401A,2020,10210,0,0,0.4,1.4,6.39099999999926,13
CEMADEN,260840401A,2021,9996,0,0,0.2,0.8,2.20099999999984,7
CEMADEN,260840401A,2022,6448,0,0,0.6,1.6,5.31059999999998,12.4
CEMADEN,260840401A,2023,3580,0,0,0.2,0.8,2,3.8
CEMADEN,260840401A,2024,10076,0,0,0.4,0.8,6.33999999999942,17.8
CEMADEN,260840401A,2025,8569,0,0,0.4,0.8,2.88640000000014,23.8
CEMADEN,260840401C,2017,14211,0,0,0.2,0.8,2.6,8.2
CEMADEN,260840401C,2018,7789,0,0,0.2,1,5.88480000000018,9.6
CEMADEN,260840401C,2019,5815,0,0,0.4,0.8,3.23719999999994,10.8
CEMADEN,260840401C,2020,1380,0,0,0.2,2.56800000000003,9.61460000000024,12.8
CEMADEN,260840401C,2022,7692,0,0,0.4,1.41800000000003,4.06180000000004,9
CEMADEN,260840401C,2023,5075,0,0,0.2,0.8,4.54080000000031,19.2
CEMADEN,260845301A,2017,950,0,0,0,0.2,1.21978000000003,1.96
CEMADEN,260845301A,2018,9578,0,0,0.42,1.96,4.53,12.2
CEMADEN,260845301A,2019,9528,0,0,0.59,1.97,5.87257,12.61
CEMADEN,260845301A,2020,8509,0,0,0.39,1.77,6.65520000000011,22.73
CEMADEN,260845301A,2021,4977,0,0,0.42,1.02799999999996,2.36480000000007,6.71
CEMADEN,260845301A,2022,10230,0,0,0.79,2.89489999999983,7.70771000000001,12.8
CEMADEN,260845301A,2023,10088,0,0,0.59,2.17,4.93826000000001,14.94
CEMADEN,260845301A,2024,9709,0,0,0.42,1.77,5.51,11.4
CEMADEN,260845301A,2025,7717,0,0,0.79,2.16,4.77679999999993,12.2
CEMADEN,260850301A,2017,956,0,0,0,0.680000000000009,3.02199999999993,4.55
CEMADEN,260850301A,2018,9655,0,0,0.42,2.16,6.5761199999999,17.27
CEMADEN,260850301A,2019,9425,0,0,0.751999999999862,2.16,5.73463999999965,11.41
CEMADEN,260850301A,2020,8744,0,0,0.59,1.77,6.97368999999993,17.69
CEMADEN,260850301A,2021,5140,0,0,0.42,1.37,2.95,5.56
CEMADEN,260850301A,2022,10210,0,0,0.79,2.76,6.26028999999986,11.18
CEMADEN,260850301A,2023,10165,0,0,0.59,2.17,5.83603999999974,14.75
CEMADEN,260850301A,2024,8865,0,0,0.42,1.77,5.57680000000055,13.9
CEMADEN,260850301A,2025,6549,0,0,0.79,2.76,6.1,14.71
CEMADEN,260860201A,2017,473,0,0,0.39,1.48919999999999,3.0556,3.15
CEMADEN,260860201A,2018,10155,0,0,0.39,1.37,4.53,10.17
CEMADEN,260860201A,2019,9670,0,0,0.39,1.37,3.80289000000003,7.71
CEMADEN,260860201A,2020,5838,0,0,0.42,1.10600000000002,4.33,6.9
CEMADEN,260860201A,2021,9542,0,0,0.42,1.37,3.94,12.4
CEMADEN,260860201A,2022,10741,0,0,0.59,1.96,4.97200000000004,12.4
CEMADEN,260860201A,2023,8290,0,0,0.39,0.98,6.94503999999957,18.51
CEMADEN,260860201A,2024,8950,0,0,0.42,1.38,5.96977999999959,16.44
CEMADEN,260860201A,2025,10481,0,0,0.42,1.37,4.53,17.27
CEMADEN,260870101A,2017,769,0,0,0.39,1.3732,4.01375999999997,4.92
CEMADEN,260870101A,2018,9761,0,0,0.42,1.57,5.31,8.31
CEMADEN,260870101A,2019,7737,0,0,0.59,1.38,5.37872000000012,14.72
CEMADEN,260870101A,2020,9898,0,0,0.42,1.38,5.53059999999983,14.29
CEMADEN,260870101A,2021,7641,0,0,0.79,1.57,4.34239999999981,8.93
CEMADEN,260870101A,2022,6307,0,0.2,0.98,2.36,5.9,8.12
CEMADEN,260870101A,2023,10437,0,0,0.42,1.57,4.92,9.75
CEMADEN,260870101A,2024,10339,0,0,0.42,1.38,5.44298000000021,17.27
CEMADEN,260870101A,2025,10535,0,0,0.39,1.18,3.04320000000007,5.31
CEMADEN,260870102A,2025,2386,0,0,0.2,0.6,2,4
CEMADEN,260870103A,2025,2720,0,0,0.2,0.6,2.68099999999995,6.4
CEMADEN,260875001A,2017,3877,0,0,0,0.2,1.20355999999996,4.33
CEMADEN,260875001A,2018,9138,0,0,0.2,1.57,10.37,16.87
CEMADEN,260875001A,2019,8314,0,0,0.2,1.18,5.25052999999998,8.73
CEMADEN,260875001A,2020,4153,0,0,0.59,6.39599999999991,13.71384,51.19
CEMADEN,260875001A,2021,7067,0,0,0.2,2.03460000000003,10.55746,163.85
CEMADEN,260875001A,2022,9120,0,0,0.2,1.97,6.69,16.44
CEMADEN,260875001A,2023,9076,0,0,0.2,0.98,7.11849999999999,16.88
CEMADEN,260875001A,2024,9162,0,0,0.2,2.23799999999988,9.34,17.07
CEMADEN,260875001A,2025,8900,0,0,0,0.98,6.12020000000011,11.8
CEMADEN,260875001U,2018,1513,0,0,0.2,2.72799999999993,12.4976,18.6
CEMADEN,260875001U,2019,1682,0,0,0.2,2.83800000000001,12.7347999999996,19.4
CEMADEN,260875001U,2023,1612,0,0,0.2,2.97799999999997,14.8667999999999,15.8
CEMADEN,260875001U,2024,7176,0,0,0.4,2.2,9.52999999999993,13.2
CEMADEN,260875001U,2025,8446,0,0,0,0.6,6,10
CEMADEN,260875002A,2024,4642,0,0,0.2,1.57,7.35026000000005,15.15
CEMADEN,260875002A,2025,5132,0,0,0,1.18,7.16899999999969,12.6
CEMADEN,260880001A,2017,13401,0,0,0.2,0.8,3.4,12.4
CEMADEN,260880001A,2018,9409,0,0,0.2,1,4.31840000000011,10.4
CEMADEN,260880001A,2019,9254,0,0,0.2,0.8,6.54939999999988,14.4
CEMADEN,260880001A,2020,9653,0,0,0.4,2.2,10.0696,15
CEMADEN,260880001A,2021,9706,0,0,0.2,1,5.4,8.6
CEMADEN,260880001A,2022,10187,0,0,0.4,1.6,5.4,15.4
CEMADEN,260880001A,2023,9298,0,0,0.4,1.4,7.48119999999981,19.2
CEMADEN,260880001A,2024,8682,0,0,0.4,1.2,5.3275999999998,12.8
CEMADEN,260880001A,2025,4206,0,0,0.4,0.8,1.6,2.2
CEMADEN,260880001C,2017,3894,0,0,0.2,1,3.22139999999999,8.6
