fonte_dados,cod_estacao,ano,nome_estacao,tipo_estacao,periodicidade_fonte,intervalo_modal_min,n_esperado_dia,confianca_cadencia,cadencia_inconsistente,n_dias_calendario,n_dias_algum_valor,n_dias_75,n_dias_80,n_dias_90,n_dias_100,prop_algum_valor,prop_75,prop_80,prop_90,prop_100,maior_lacuna_sem_90,n_dias_acima_esperado,n_meses_algum_valor,n_meses_80pct_dias_90
CEMADEN,260720801A,2023,Centro,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,364,364,364,362,1,0.997260273972603,0.997260273972603,0.997260273972603,0.991780821917808,1,204,12,12
CEMADEN,260720801A,2024,Centro,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,366,364,364,364,359,1,0.994535519125683,0.994535519125683,0.994535519125683,0.980874316939891,2,102,12,12
CEMADEN,260720801A,2025,Centro,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,361,358,358,357,354,0.989041095890411,0.980821917808219,0.980821917808219,0.978082191780822,0.96986301369863,7,144,12,11
CEMADEN,260720801G,2019,Campo do Avião,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,91,86,84,84,83,0.249315068493151,0.235616438356164,0.23013698630137,0.23013698630137,0.227397260273973,274,11,3,2
CEMADEN,260720801G,2020,Campo do Avião,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,360,348,348,348,340,0.983606557377049,0.950819672131147,0.950819672131147,0.950819672131147,0.92896174863388,10,151,12,11
CEMADEN,260720801G,2021,Campo do Avião,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,361,358,354,349,1,0.989041095890411,0.980821917808219,0.96986301369863,0.956164383561644,3,173,12,12
CEMADEN,260720801G,2022,Campo do Avião,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,357,337,334,328,321,0.978082191780822,0.923287671232877,0.915068493150685,0.898630136986301,0.879452054794521,18,116,12,10
CEMADEN,260720801G,2023,Campo do Avião,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,183,133,132,131,126,0.501369863013699,0.364383561643836,0.361643835616438,0.358904109589041,0.345205479452055,139,1,8,3
CEMADEN,260720801G,2024,Campo do Avião,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,287,280,279,279,279,0.784153005464481,0.765027322404372,0.762295081967213,0.762295081967213,0.762295081967213,85,45,11,9
CEMADEN,260720801G,2025,Campo do Avião,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,365,365,363,363,1,1,1,0.994520547945205,0.994520547945205,1,180,12,12
CEMADEN,260720802A,2017,Camela,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,365,365,365,358,1,1,1,1,0.980821917808219,0,216,12,12
CEMADEN,260720802A,2018,Camela,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,314,311,311,311,300,0.86027397260274,0.852054794520548,0.852054794520548,0.852054794520548,0.821917808219178,52,172,11,10
CEMADEN,260720802A,2019,Camela,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,95,86,85,84,84,0.26027397260274,0.235616438356164,0.232876712328767,0.23013698630137,0.23013698630137,151,66,5,2
CEMADEN,260720802A,2020,Camela,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,184,179,176,166,144,0.502732240437159,0.489071038251366,0.480874316939891,0.453551912568306,0.39344262295082,183,62,6,5
CEMADEN,260720802A,2021,Camela,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,359,356,355,353,314,0.983561643835616,0.975342465753425,0.972602739726027,0.967123287671233,0.86027397260274,7,43,12,11
CEMADEN,260720802A,2022,Camela,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,164,157,156,154,151,0.449315068493151,0.43013698630137,0.427397260273973,0.421917808219178,0.413698630136986,205,39,6,5
CEMADEN,260720803A,2017,Porto de Galinhas,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,365,364,364,356,1,1,0.997260273972603,0.997260273972603,0.975342465753425,1,182,12,12
CEMADEN,260720803A,2018,Porto de Galinhas,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,364,363,361,350,1,0.997260273972603,0.994520547945205,0.989041095890411,0.958904109589041,2,141,12,12
CEMADEN,260720803A,2019,Porto de Galinhas,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,354,339,334,332,312,0.96986301369863,0.928767123287671,0.915068493150685,0.90958904109589,0.854794520547945,11,139,12,10
CEMADEN,260720803A,2020,Porto de Galinhas,PLUVIOMETRICA_AUTOMATICA,,60,24,MEDIA,FALSE,366,24,23,23,23,13,0.0655737704918033,0.0628415300546448,0.0628415300546448,0.0628415300546448,0.0355191256830601,343,0,1,0
CEMADEN,260720804A,2017,Rurópolis,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,361,356,355,354,351,0.989041095890411,0.975342465753425,0.972602739726027,0.96986301369863,0.961643835616438,2,209,12,11
CEMADEN,260720804A,2018,Rurópolis,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,363,362,362,359,1,0.994520547945205,0.991780821917808,0.991780821917808,0.983561643835616,2,183,12,12
CEMADEN,260720804A,2019,Rurópolis,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,354,340,334,332,320,0.96986301369863,0.931506849315068,0.915068493150685,0.90958904109589,0.876712328767123,11,161,12,10
CEMADEN,260720804A,2020,Rurópolis,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,88,84,84,83,81,0.240437158469945,0.229508196721311,0.229508196721311,0.226775956284153,0.221311475409836,280,30,4,2
CEMADEN,260720804A,2021,Rurópolis,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,364,363,359,338,1,0.997260273972603,0.994520547945205,0.983561643835616,0.926027397260274,1,173,12,12
CEMADEN,260720804A,2022,Rurópolis,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,269,161,161,158,145,0.736986301369863,0.441095890410959,0.441095890410959,0.432876712328767,0.397260273972603,202,47,12,5
CEMADEN,260720804A,2023,Rurópolis,PLUVIOMETRICA_AUTOMATICA,,1440,1,BAIXA,TRUE,365,257,257,257,257,257,0.704109589041096,0.704109589041096,0.704109589041096,0.704109589041096,0.704109589041096,5,107,12,2
CEMADEN,260720804A,2024,Rurópolis,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,330,131,131,130,128,0.901639344262295,0.35792349726776,0.35792349726776,0.355191256830601,0.349726775956284,236,40,12,4
CEMADEN,260720804A,2025,Rurópolis,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,365,365,364,359,1,1,1,0.997260273972603,0.983561643835616,1,144,12,12
CEMADEN,260720805A,2017,NÃCLEO MARANHÃO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,53,23,18,8,4,0.145205479452055,0.063013698630137,0.0493150684931507,0.0219178082191781,0.010958904109589,343,2,2,0
CEMADEN,260720805A,2018,NÃCLEO MARANHÃO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,300,222,193,163,145,0.821917808219178,0.608219178082192,0.528767123287671,0.446575342465753,0.397260273972603,63,98,11,1
CEMADEN,260720805A,2019,NÙCLEO MARANHÃO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,90,62,58,55,46,0.246575342465753,0.16986301369863,0.158904109589041,0.150684931506849,0.126027397260274,212,19,5,1
CEMADEN,260720805A,2020,NÙCLEO MARANHÃO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,30,10,6,5,4,0.0819672131147541,0.0273224043715847,0.0163934426229508,0.0136612021857924,0.0109289617486339,202,3,2,0
CEMADEN,260720805A,2021,NÙCLEO MARANHÃO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,171,145,138,131,118,0.468493150684932,0.397260273972603,0.378082191780822,0.358904109589041,0.323287671232877,194,73,7,2
CEMADEN,260720805A,2022,NÙCLEO MARANHÃO - APAC,PLUVIOMETRICA_AUTOMATICA,,10,144,BAIXA,TRUE,365,327,0,0,0,0,0.895890410958904,0,0,0,0,365,0,12,0
CEMADEN,260720805A,2023,NÙCLEO MARANHÃO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,352,348,345,338,323,0.964383561643836,0.953424657534246,0.945205479452055,0.926027397260274,0.884931506849315,15,197,12,11
CEMADEN,260720805A,2024,NÙCLEO MARANHÃO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,359,343,338,331,321,0.980874316939891,0.937158469945355,0.923497267759563,0.904371584699454,0.877049180327869,12,179,12,11
CEMADEN,260720805A,2025,NÙCLEO MARANHÃO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,352,318,314,310,300,0.964383561643836,0.871232876712329,0.86027397260274,0.849315068493151,0.821917808219178,37,189,12,10
CEMADEN,260730701A,2017,Centro,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,189,186,185,182,170,0.517808219178082,0.50958904109589,0.506849315068493,0.498630136986301,0.465753424657534,177,26,7,6
CEMADEN,260730701A,2018,Centro,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,344,334,319,283,1,0.942465753424658,0.915068493150685,0.873972602739726,0.775342465753425,9,56,12,9
CEMADEN,260730701A,2019,Centro,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,342,310,307,302,261,0.936986301369863,0.849315068493151,0.841095890410959,0.827397260273973,0.715068493150685,20,64,12,9
CEMADEN,260730701A,2020,Centro,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,232,185,178,160,118,0.633879781420765,0.505464480874317,0.486338797814208,0.437158469945355,0.3224043715847,175,17,9,4
CEMADEN,260730701A,2021,Centro,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,358,353,351,342,306,0.980821917808219,0.967123287671233,0.961643835616438,0.936986301369863,0.838356164383562,7,64,12,11
CEMADEN,260730701A,2022,Centro,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,354,349,346,340,1,0.96986301369863,0.956164383561644,0.947945205479452,0.931506849315068,5,86,12,12
CEMADEN,260730701A,2023,Centro,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,262,129,127,125,115,0.717808219178082,0.353424657534247,0.347945205479452,0.342465753424658,0.315068493150685,100,30,10,3
CEMADEN,260730701A,2024,Centro,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,164,9,9,9,8,0.448087431693989,0.0245901639344262,0.0245901639344262,0.0245901639344262,0.0218579234972678,193,1,8,0
CEMADEN,260730701A,2025,Centro,PLUVIOMETRICA_AUTOMATICA,,10,144,BAIXA,TRUE,365,1,0,0,0,0,0.00273972602739726,0,0,0,0,365,0,1,0
CEMADEN,260730702A,2017,Serrolândia,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,365,364,364,350,1,1,0.997260273972603,0.997260273972603,0.958904109589041,1,85,12,12
CEMADEN,260730702A,2018,Serrolândia,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,363,362,358,323,1,0.994520547945205,0.991780821917808,0.980821917808219,0.884931506849315,2,67,12,12
CEMADEN,260730702A,2019,Serrolândia,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,195,179,176,175,153,0.534246575342466,0.49041095890411,0.482191780821918,0.479452054794521,0.419178082191781,154,24,8,5
CEMADEN,260730702A,2020,Serrolândia,PLUVIOMETRICA_AUTOMATICA,,60,24,MEDIA,FALSE,366,23,21,20,20,16,0.0628415300546448,0.0573770491803279,0.0546448087431694,0.0546448087431694,0.0437158469945355,344,5,1,0
CEMADEN,260730702A,2021,Serrolândia,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,288,283,280,273,236,0.789041095890411,0.775342465753425,0.767123287671233,0.747945205479452,0.646575342465753,71,50,10,8
CEMADEN,260730702A,2022,Serrolândia,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,356,353,352,339,1,0.975342465753425,0.967123287671233,0.964383561643836,0.928767123287671,5,85,12,12
CEMADEN,260730702A,2023,Serrolândia,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,364,350,344,337,308,0.997260273972603,0.958904109589041,0.942465753424658,0.923287671232877,0.843835616438356,3,71,12,11
CEMADEN,260730702A,2024,Serrolândia,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,365,358,356,353,336,0.997267759562842,0.978142076502732,0.972677595628415,0.96448087431694,0.918032786885246,4,95,12,11
CEMADEN,260730702A,2025,Serrolândia,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,363,363,359,347,1,0.994520547945205,0.994520547945205,0.983561643835616,0.950684931506849,1,76,12,12
CEMADEN,260730703A,2018,IPUBI - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,343,337,333,324,313,0.93972602739726,0.923287671232877,0.912328767123288,0.887671232876712,0.857534246575342,24,56,12,10
CEMADEN,260730703A,2019,IPUBI - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,342,325,323,321,304,0.936986301369863,0.89041095890411,0.884931506849315,0.879452054794521,0.832876712328767,11,73,12,9
CEMADEN,260730703A,2020,IPUBI - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,177,175,174,172,167,0.483606557377049,0.478142076502732,0.475409836065574,0.469945355191257,0.456284153005465,190,22,6,5
CEMADEN,260730703A,2021,IPUBI - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,195,153,151,150,147,0.534246575342466,0.419178082191781,0.413698630136986,0.410958904109589,0.402739726027397,195,65,11,5
CEMADEN,260730703A,2022,IPUBI - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,121,0,0,0,0,0.331506849315069,0,0,0,0,365,0,11,0
CEMADEN,260730703A,2023,IPUBI - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,107,3,2,2,2,0.293150684931507,0.00821917808219178,0.00547945205479452,0.00547945205479452,0.00547945205479452,240,1,8,0
CEMADEN,260730703A,2025,IPUBI - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,298,295,290,283,237,0.816438356164383,0.808219178082192,0.794520547945206,0.775342465753425,0.649315068493151,42,46,11,9
CEMADEN,260740601A,2018,ITACURUBA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,199,176,173,170,166,0.545205479452055,0.482191780821918,0.473972602739726,0.465753424657534,0.454794520547945,82,14,9,4
CEMADEN,260740601A,2019,ITACURUBA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,120,109,109,108,102,0.328767123287671,0.298630136986301,0.298630136986301,0.295890410958904,0.279452054794521,239,21,5,3
CEMADEN,260740601A,2020,ITACURUBA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,85,78,78,75,66,0.23224043715847,0.213114754098361,0.213114754098361,0.204918032786885,0.180327868852459,176,7,5,1
CEMADEN,260740601A,2021,ITACURUBA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,71,69,67,66,61,0.194520547945205,0.189041095890411,0.183561643835616,0.180821917808219,0.167123287671233,295,0,3,2
CEMADEN,260740601A,2022,ITACURUBA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,333,282,279,277,265,0.912328767123288,0.772602739726028,0.764383561643836,0.758904109589041,0.726027397260274,69,0,12,9
CEMADEN,260740601A,2023,ITACURUBA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,208,94,93,93,92,0.56986301369863,0.257534246575342,0.254794520547945,0.254794520547945,0.252054794520548,271,5,9,3
CEMADEN,260740601A,2024,ITACURUBA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,343,333,333,332,326,0.937158469945355,0.909836065573771,0.909836065573771,0.907103825136612,0.890710382513661,18,51,12,11
CEMADEN,260740601A,2025,ITACURUBA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,365,365,365,363,358,1,1,1,0.994520547945205,0.980821917808219,1,53,12,12
CEMADEN,260740601C,2018,ITACURUBA,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,334,322,321,321,318,0.915068493150685,0.882191780821918,0.879452054794521,0.879452054794521,0.871232876712329,32,33,11,10
CEMADEN,260740601C,2019,ITACURUBA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,345,315,312,311,311,0.945205479452055,0.863013698630137,0.854794520547945,0.852054794520548,0.852054794520548,11,34,12,9
CEMADEN,260740601C,2020,ITACURUBA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,366,325,321,318,313,1,0.887978142076503,0.877049180327869,0.868852459016394,0.855191256830601,32,61,12,10
CEMADEN,260740601C,2021,ITACURUBA,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,356,294,282,276,268,0.975342465753425,0.805479452054795,0.772602739726028,0.756164383561644,0.734246575342466,21,42,12,8
CEMADEN,260740601C,2022,ITACURUBA,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,118,116,116,116,116,0.323287671232877,0.317808219178082,0.317808219178082,0.317808219178082,0.317808219178082,209,9,5,3
CEMADEN,260740601C,2023,ITACURUBA,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,41,31,31,31,31,0.112328767123288,0.0849315068493151,0.0849315068493151,0.0849315068493151,0.0849315068493151,334,3,4,1
CEMADEN,260740601C,2024,ITACURUBA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,350,347,346,345,344,0.956284153005464,0.948087431693989,0.945355191256831,0.942622950819672,0.939890710382514,15,59,12,11
CEMADEN,260740601C,2025,ITACURUBA,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,360,345,345,344,339,0.986301369863014,0.945205479452055,0.945205479452055,0.942465753424658,0.928767123287671,3,41,12,11
CEMADEN,260750501A,2017,ITAIBA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,FALSE,365,9,9,7,5,2,0.0246575342465753,0.0246575342465753,0.0191780821917808,0.0136986301369863,0.00547945205479452,356,2,1,0
CEMADEN,260750501A,2018,ITAIBA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,148,148,145,133,104,0.405479452054795,0.405479452054795,0.397260273972603,0.364383561643836,0.284931506849315,218,29,5,4
CEMADEN,260750501A,2022,ITAIBA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,122,115,111,111,109,0.334246575342466,0.315068493150685,0.304109589041096,0.304109589041096,0.298630136986301,188,26,6,3
CEMADEN,260750501A,2023,ITAIBA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,363,363,362,345,1,0.994520547945205,0.994520547945205,0.991780821917808,0.945205479452055,1,96,12,12
CEMADEN,260750501A,2024,ITAIBA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,293,265,264,258,251,0.800546448087432,0.724043715846995,0.721311475409836,0.704918032786885,0.685792349726776,69,69,11,7
CEMADEN,260750501A,2025,ITAIBA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,361,346,344,338,322,0.989041095890411,0.947945205479452,0.942465753424658,0.926027397260274,0.882191780821918,6,87,12,10
CEMADEN,260750501U,2018,ITAIBA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,231,226,226,226,225,0.632876712328767,0.619178082191781,0.619178082191781,0.619178082191781,0.616438356164384,136,41,8,7
CEMADEN,260750501U,2019,ITAIBA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,354,347,344,344,342,0.96986301369863,0.950684931506849,0.942465753424658,0.942465753424658,0.936986301369863,12,74,12,11
CEMADEN,260750501U,2020,ITAIBA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,366,364,364,363,361,1,0.994535519125683,0.994535519125683,0.991803278688525,0.986338797814208,1,108,12,12
CEMADEN,260750501U,2021,ITAIBA,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,212,208,207,207,206,0.580821917808219,0.56986301369863,0.567123287671233,0.567123287671233,0.564383561643836,120,17,8,6
CEMADEN,260750501U,2022,ITAIBA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,226,220,219,217,214,0.619178082191781,0.602739726027397,0.6,0.594520547945206,0.586301369863014,117,98,9,7
CEMADEN,260750501U,2023,ITAIBA,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,179,153,147,131,122,0.49041095890411,0.419178082191781,0.402739726027397,0.358904109589041,0.334246575342466,200,20,8,4
CEMADEN,260760401A,2017,ILHA DE ITAMARACA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,71,59,54,50,38,0.194520547945205,0.161643835616438,0.147945205479452,0.136986301369863,0.104109589041096,303,7,3,1
CEMADEN,260760401A,2018,ILHA DE ITAMARACA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,364,362,357,344,1,0.997260273972603,0.991780821917808,0.978082191780822,0.942465753424658,3,153,12,12
CEMADEN,260760401A,2019,ILHA DE ITAMARACA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,355,342,339,339,334,0.972602739726027,0.936986301369863,0.928767123287671,0.928767123287671,0.915068493150685,11,158,12,10
CEMADEN,260760401A,2020,ILHA DE ITAMARACA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,345,342,340,340,328,0.942622950819672,0.934426229508197,0.92896174863388,0.92896174863388,0.896174863387978,23,154,12,10
CEMADEN,260760401A,2021,ILHA DE ITAMARACA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,212,192,190,187,183,0.580821917808219,0.526027397260274,0.520547945205479,0.512328767123288,0.501369863013699,150,88,8,5
CEMADEN,260760401A,2022,ILHA DE ITAMARACA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,364,270,244,234,213,0.997260273972603,0.73972602739726,0.668493150684932,0.641095890410959,0.583561643835617,28,126,12,5
CEMADEN,260760401A,2023,ILHA DE ITAMARACA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,270,246,238,233,217,0.73972602739726,0.673972602739726,0.652054794520548,0.638356164383562,0.594520547945206,75,104,11,7
CEMADEN,260760401A,2024,ILHA DE ITAMARACA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,345,309,306,302,295,0.942622950819672,0.844262295081967,0.836065573770492,0.825136612021858,0.806010928961749,19,127,12,8
CEMADEN,260760401A,2025,ILHA DE ITAMARACA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,361,352,352,351,350,0.989041095890411,0.964383561643836,0.964383561643836,0.961643835616438,0.958904109589041,6,186,12,12
CEMADEN,260765301A,2017,ITAMBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,49,47,47,47,41,0.134246575342466,0.128767123287671,0.128767123287671,0.128767123287671,0.112328767123288,318,4,2,1
CEMADEN,260765301A,2018,ITAMBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,365,365,364,348,1,1,1,0.997260273972603,0.953424657534246,1,127,12,12
CEMADEN,260765301A,2019,ITAMBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,353,340,339,338,332,0.967123287671233,0.931506849315068,0.928767123287671,0.926027397260274,0.90958904109589,12,136,12,10
CEMADEN,260765301A,2020,ITAMBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,297,293,293,290,277,0.811475409836066,0.800546448087432,0.800546448087432,0.792349726775956,0.756830601092896,71,112,11,9
CEMADEN,260765301A,2021,ITAMBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,129,120,120,120,115,0.353424657534247,0.328767123287671,0.328767123287671,0.328767123287671,0.315068493150685,163,54,7,3
CEMADEN,260765301A,2022,ITAMBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,285,271,266,264,253,0.780821917808219,0.742465753424658,0.728767123287671,0.723287671232877,0.693150684931507,84,122,11,9
CEMADEN,260765301A,2023,ITAMBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,364,364,363,356,1,0.997260273972603,0.997260273972603,0.994520547945205,0.975342465753425,1,148,12,12
CEMADEN,260765301A,2024,ITAMBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,346,316,314,310,302,0.945355191256831,0.863387978142077,0.85792349726776,0.846994535519126,0.825136612021858,10,120,12,7
CEMADEN,260765301A,2025,ITAMBE - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,275,275,275,275,273,0.753424657534247,0.753424657534247,0.753424657534247,0.753424657534247,0.747945205479452,90,140,10,9
CEMADEN,260765302A,2017,CARICÃ - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,49,46,46,44,21,0.134246575342466,0.126027397260274,0.126027397260274,0.120547945205479,0.0575342465753425,318,7,2,1
CEMADEN,260765302A,2018,CARICÃ - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,363,362,356,333,1,0.994520547945205,0.991780821917808,0.975342465753425,0.912328767123288,2,134,12,12
CEMADEN,260765302A,2019,CARICÃ - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,347,333,331,329,318,0.950684931506849,0.912328767123288,0.906849315068493,0.901369863013699,0.871232876712329,11,138,12,8
