fonte_dados,cod_estacao,nome_estacao,ano,mes,n_esperado_dia,confianca_cadencia,cadencia_inconsistente,n_dias_calendario,n_dias_algum_valor,n_dias_75,n_dias_80,n_dias_90,n_dias_100,prop_algum_valor,prop_75,prop_80,prop_90,prop_100,n_dias_acima_esperado,mes_80pct_dias_90
CEMADEN,260650701C,IATI,2018,7,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2018,8,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2018,9,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2018,10,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2018,11,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2018,12,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2022,1,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2022,2,24,BAIXA,TRUE,28,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2022,3,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2022,4,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2022,5,24,BAIXA,TRUE,31,28,27,27,27,27,0.903225806451613,0.870967741935484,0.870967741935484,0.870967741935484,0.870967741935484,12,TRUE
CEMADEN,260650701C,IATI,2022,6,24,BAIXA,TRUE,30,28,27,27,27,27,0.933333333333333,0.9,0.9,0.9,0.9,22,TRUE
CEMADEN,260650701C,IATI,2022,7,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2022,8,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2022,9,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2022,10,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2022,11,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2022,12,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2023,1,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2023,2,24,BAIXA,TRUE,28,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2023,3,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2023,4,24,BAIXA,TRUE,30,19,18,18,18,18,0.633333333333333,0.6,0.6,0.6,0.6,6,FALSE
CEMADEN,260650701C,IATI,2023,5,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,11,TRUE
CEMADEN,260650701C,IATI,2023,6,24,BAIXA,TRUE,30,25,25,25,25,25,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,17,TRUE
CEMADEN,260650701C,IATI,2023,7,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2023,8,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2023,9,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2023,10,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260650701C,IATI,2023,11,24,BAIXA,TRUE,30,17,15,15,15,14,0.566666666666667,0.5,0.5,0.5,0.466666666666667,0,FALSE
CEMADEN,260650701C,IATI,2023,12,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2017,1,24,BAIXA,TRUE,31,29,27,27,27,27,0.935483870967742,0.870967741935484,0.870967741935484,0.870967741935484,0.870967741935484,3,TRUE
CEMADEN,260660601A,Lages,2017,2,24,BAIXA,TRUE,28,28,28,28,28,28,1,1,1,1,1,5,TRUE
CEMADEN,260660601A,Lages,2017,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,9,TRUE
CEMADEN,260660601A,Lages,2017,4,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,11,TRUE
CEMADEN,260660601A,Lages,2017,5,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,10,TRUE
CEMADEN,260660601A,Lages,2017,6,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,16,TRUE
CEMADEN,260660601A,Lages,2017,7,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,24,TRUE
CEMADEN,260660601A,Lages,2017,8,24,BAIXA,TRUE,31,31,31,31,30,30,1,1,1,0.967741935483871,0.967741935483871,6,TRUE
CEMADEN,260660601A,Lages,2017,9,24,BAIXA,TRUE,30,30,29,29,29,28,1,0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,4,TRUE
CEMADEN,260660601A,Lages,2017,10,24,BAIXA,TRUE,31,31,31,31,31,27,1,1,1,1,0.870967741935484,0,TRUE
CEMADEN,260660601A,Lages,2017,11,24,BAIXA,TRUE,30,30,29,29,28,28,1,0.966666666666667,0.966666666666667,0.933333333333333,0.933333333333333,1,TRUE
CEMADEN,260660601A,Lages,2017,12,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,2,TRUE
CEMADEN,260660601A,Lages,2018,1,24,BAIXA,TRUE,31,31,31,31,31,28,1,1,1,1,0.903225806451613,5,TRUE
CEMADEN,260660601A,Lages,2018,2,24,BAIXA,TRUE,28,28,28,28,28,25,1,1,1,1,0.892857142857143,10,TRUE
CEMADEN,260660601A,Lages,2018,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,8,TRUE
CEMADEN,260660601A,Lages,2018,4,24,BAIXA,TRUE,30,30,30,30,30,26,1,1,1,1,0.866666666666667,10,TRUE
CEMADEN,260660601A,Lages,2018,5,24,BAIXA,TRUE,31,31,30,30,28,26,1,0.967741935483871,0.967741935483871,0.903225806451613,0.838709677419355,5,TRUE
CEMADEN,260660601A,Lages,2018,6,24,BAIXA,TRUE,30,30,30,30,30,27,1,1,1,1,0.9,1,TRUE
CEMADEN,260660601A,Lages,2018,7,24,BAIXA,TRUE,31,31,31,31,31,27,1,1,1,1,0.870967741935484,2,TRUE
CEMADEN,260660601A,Lages,2018,8,24,BAIXA,TRUE,31,31,31,31,31,28,1,1,1,1,0.903225806451613,1,TRUE
CEMADEN,260660601A,Lages,2018,9,24,BAIXA,TRUE,30,30,29,29,28,25,1,0.966666666666667,0.966666666666667,0.933333333333333,0.833333333333333,0,TRUE
CEMADEN,260660601A,Lages,2018,10,24,BAIXA,TRUE,31,31,30,30,29,24,1,0.967741935483871,0.967741935483871,0.935483870967742,0.774193548387097,1,TRUE
CEMADEN,260660601A,Lages,2018,11,24,BAIXA,TRUE,30,30,29,28,28,24,1,0.966666666666667,0.933333333333333,0.933333333333333,0.8,2,TRUE
CEMADEN,260660601A,Lages,2018,12,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,6,TRUE
CEMADEN,260660601A,Lages,2019,1,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,4,TRUE
CEMADEN,260660601A,Lages,2019,2,24,BAIXA,TRUE,28,28,27,26,25,24,1,0.964285714285714,0.928571428571429,0.892857142857143,0.857142857142857,6,TRUE
CEMADEN,260660601A,Lages,2019,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,10,TRUE
CEMADEN,260660601A,Lages,2019,4,24,BAIXA,TRUE,30,30,30,30,30,28,1,1,1,1,0.933333333333333,8,TRUE
CEMADEN,260660601A,Lages,2019,5,24,BAIXA,TRUE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,2,TRUE
CEMADEN,260660601A,Lages,2019,6,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,7,TRUE
CEMADEN,260660601A,Lages,2019,7,24,BAIXA,TRUE,31,25,16,16,16,13,0.806451612903226,0.516129032258065,0.516129032258065,0.516129032258065,0.419354838709677,1,FALSE
CEMADEN,260660601A,Lages,2019,8,24,BAIXA,TRUE,31,30,28,28,28,24,0.967741935483871,0.903225806451613,0.903225806451613,0.903225806451613,0.774193548387097,6,TRUE
CEMADEN,260660601A,Lages,2019,9,24,BAIXA,TRUE,30,30,30,30,30,27,1,1,1,1,0.9,0,TRUE
CEMADEN,260660601A,Lages,2019,10,24,BAIXA,TRUE,31,29,25,25,25,19,0.935483870967742,0.806451612903226,0.806451612903226,0.806451612903226,0.612903225806452,0,TRUE
CEMADEN,260660601A,Lages,2019,11,24,BAIXA,TRUE,30,21,14,13,13,10,0.7,0.466666666666667,0.433333333333333,0.433333333333333,0.333333333333333,0,FALSE
CEMADEN,260660601A,Lages,2019,12,24,BAIXA,TRUE,31,30,0,0,0,0,0.967741935483871,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2020,1,24,BAIXA,TRUE,31,30,0,0,0,0,0.967741935483871,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2020,2,24,BAIXA,TRUE,29,22,0,0,0,0,0.758620689655172,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2020,3,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2020,4,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2020,5,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2020,6,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2020,7,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2020,8,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2020,9,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2020,10,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2020,11,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2020,12,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2021,1,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2021,2,24,BAIXA,TRUE,28,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2021,3,24,BAIXA,TRUE,31,6,4,4,4,4,0.193548387096774,0.129032258064516,0.129032258064516,0.129032258064516,0.129032258064516,3,FALSE
CEMADEN,260660601A,Lages,2021,4,24,BAIXA,TRUE,30,30,30,30,30,29,1,1,1,1,0.966666666666667,9,TRUE
CEMADEN,260660601A,Lages,2021,5,24,BAIXA,TRUE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,7,TRUE
CEMADEN,260660601A,Lages,2021,6,24,BAIXA,TRUE,30,30,30,30,29,28,1,1,1,0.966666666666667,0.933333333333333,8,TRUE
CEMADEN,260660601A,Lages,2021,7,24,BAIXA,TRUE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,5,TRUE
CEMADEN,260660601A,Lages,2021,8,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,1,TRUE
CEMADEN,260660601A,Lages,2021,9,24,BAIXA,TRUE,30,30,30,30,30,29,1,1,1,1,0.966666666666667,1,TRUE
CEMADEN,260660601A,Lages,2021,10,24,BAIXA,TRUE,31,31,30,30,30,28,1,0.967741935483871,0.967741935483871,0.967741935483871,0.903225806451613,2,TRUE
CEMADEN,260660601A,Lages,2021,11,24,BAIXA,TRUE,30,30,30,30,30,29,1,1,1,1,0.966666666666667,5,TRUE
CEMADEN,260660601A,Lages,2021,12,24,BAIXA,TRUE,31,31,31,31,31,29,1,1,1,1,0.935483870967742,5,TRUE
CEMADEN,260660601A,Lages,2022,1,24,ALTA,FALSE,31,31,31,31,31,31,1,1,1,1,1,14,TRUE
CEMADEN,260660601A,Lages,2022,2,24,ALTA,FALSE,28,28,28,28,28,28,1,1,1,1,1,6,TRUE
CEMADEN,260660601A,Lages,2022,3,24,ALTA,FALSE,31,31,31,31,31,31,1,1,1,1,1,10,TRUE
CEMADEN,260660601A,Lages,2022,4,24,ALTA,FALSE,30,30,26,26,25,21,1,0.866666666666667,0.866666666666667,0.833333333333333,0.7,4,TRUE
CEMADEN,260660601A,Lages,2022,5,24,ALTA,FALSE,31,31,31,29,28,15,1,1,0.935483870967742,0.903225806451613,0.483870967741936,2,TRUE
CEMADEN,260660601A,Lages,2022,6,24,ALTA,FALSE,30,30,29,29,29,13,1,0.966666666666667,0.966666666666667,0.966666666666667,0.433333333333333,2,TRUE
CEMADEN,260660601A,Lages,2022,7,24,ALTA,FALSE,31,31,30,30,30,18,1,0.967741935483871,0.967741935483871,0.967741935483871,0.580645161290323,1,TRUE
CEMADEN,260660601A,Lages,2022,8,24,ALTA,FALSE,31,31,31,30,28,15,1,1,0.967741935483871,0.903225806451613,0.483870967741936,0,TRUE
CEMADEN,260660601A,Lages,2022,9,24,ALTA,FALSE,30,30,30,30,29,13,1,1,1,0.966666666666667,0.433333333333333,0,TRUE
CEMADEN,260660601A,Lages,2022,10,24,ALTA,FALSE,31,31,28,28,25,12,1,0.903225806451613,0.903225806451613,0.806451612903226,0.387096774193548,1,TRUE
CEMADEN,260660601A,Lages,2022,11,24,ALTA,FALSE,30,28,6,6,6,3,0.933333333333333,0.2,0.2,0.2,0.1,0,FALSE
CEMADEN,260660601A,Lages,2022,12,24,ALTA,FALSE,31,31,2,1,1,1,1,0.0645161290322581,0.032258064516129,0.032258064516129,0.032258064516129,0,FALSE
CEMADEN,260660601A,Lages,2023,1,24,ALTA,FALSE,31,31,4,0,0,0,1,0.129032258064516,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2023,2,24,ALTA,FALSE,28,28,1,0,0,0,1,0.0357142857142857,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2023,3,24,ALTA,FALSE,31,31,2,1,0,0,1,0.0645161290322581,0.032258064516129,0,0,0,FALSE
CEMADEN,260660601A,Lages,2023,4,24,ALTA,FALSE,30,30,21,20,20,17,1,0.7,0.666666666666667,0.666666666666667,0.566666666666667,3,FALSE
CEMADEN,260660601A,Lages,2023,5,24,ALTA,FALSE,31,31,31,31,31,26,1,1,1,1,0.838709677419355,5,TRUE
CEMADEN,260660601A,Lages,2023,6,24,ALTA,FALSE,30,30,30,30,30,29,1,1,1,1,0.966666666666667,9,TRUE
CEMADEN,260660601A,Lages,2023,7,24,ALTA,FALSE,31,31,30,30,29,28,1,0.967741935483871,0.967741935483871,0.935483870967742,0.903225806451613,4,TRUE
CEMADEN,260660601A,Lages,2023,8,24,ALTA,FALSE,31,31,31,31,31,27,1,1,1,1,0.870967741935484,3,TRUE
CEMADEN,260660601A,Lages,2023,9,24,ALTA,FALSE,30,30,30,30,30,28,1,1,1,1,0.933333333333333,0,TRUE
CEMADEN,260660601A,Lages,2023,10,24,ALTA,FALSE,31,31,30,30,30,30,1,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,1,TRUE
CEMADEN,260660601A,Lages,2023,11,24,ALTA,FALSE,30,30,30,29,29,27,1,1,0.966666666666667,0.966666666666667,0.9,2,TRUE
CEMADEN,260660601A,Lages,2023,12,24,ALTA,FALSE,31,17,0,0,0,0,0.548387096774194,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2024,1,24,BAIXA,TRUE,31,31,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2024,2,24,BAIXA,TRUE,29,29,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2024,3,24,BAIXA,TRUE,31,31,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2024,4,24,BAIXA,TRUE,30,30,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2024,5,24,BAIXA,TRUE,31,31,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2024,6,24,BAIXA,TRUE,30,30,2,1,0,0,1,0.0666666666666667,0.0333333333333333,0,0,0,FALSE
CEMADEN,260660601A,Lages,2024,7,24,BAIXA,TRUE,31,31,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2024,8,24,BAIXA,TRUE,31,31,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2024,9,24,BAIXA,TRUE,30,30,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2024,10,24,BAIXA,TRUE,31,31,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2024,11,24,BAIXA,TRUE,30,30,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2024,12,24,BAIXA,TRUE,31,31,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2025,1,24,ALTA,FALSE,31,31,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2025,2,24,ALTA,FALSE,28,28,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2025,3,24,ALTA,FALSE,31,31,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2025,4,24,ALTA,FALSE,30,30,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2025,5,24,ALTA,FALSE,31,31,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2025,6,24,ALTA,FALSE,30,30,1,0,0,0,1,0.0333333333333333,0,0,0,0,FALSE
CEMADEN,260660601A,Lages,2025,7,24,ALTA,FALSE,31,31,10,6,6,6,1,0.32258064516129,0.193548387096774,0.193548387096774,0.193548387096774,0,FALSE
CEMADEN,260660601A,Lages,2025,8,24,ALTA,FALSE,31,31,31,31,31,31,1,1,1,1,1,7,TRUE
CEMADEN,260660601A,Lages,2025,9,24,ALTA,FALSE,30,30,30,30,30,30,1,1,1,1,1,4,TRUE
CEMADEN,260660601A,Lages,2025,10,24,ALTA,FALSE,31,31,31,31,31,31,1,1,1,1,1,1,TRUE
CEMADEN,260660601A,Lages,2025,11,24,ALTA,FALSE,30,30,30,30,30,29,1,1,1,1,0.966666666666667,2,TRUE
CEMADEN,260660601A,Lages,2025,12,24,ALTA,FALSE,31,31,31,31,30,29,1,1,1,0.967741935483871,0.935483870967742,3,TRUE
CEMADEN,260660601C,IBIMIRIM,2017,1,144,ALTA,FALSE,31,1,0,0,0,0,0.032258064516129,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2017,2,144,ALTA,FALSE,28,3,0,0,0,0,0.107142857142857,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2017,3,144,ALTA,FALSE,31,8,4,3,2,2,0.258064516129032,0.129032258064516,0.0967741935483871,0.0645161290322581,0.0645161290322581,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2017,4,144,ALTA,FALSE,30,6,1,1,1,1,0.2,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2017,5,144,ALTA,FALSE,31,15,10,9,8,8,0.483870967741936,0.32258064516129,0.290322580645161,0.258064516129032,0.258064516129032,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2017,6,144,ALTA,FALSE,30,14,6,6,6,5,0.466666666666667,0.2,0.2,0.2,0.166666666666667,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2017,7,144,ALTA,FALSE,31,16,9,9,8,8,0.516129032258065,0.290322580645161,0.290322580645161,0.258064516129032,0.258064516129032,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2017,8,144,ALTA,FALSE,31,24,0,0,0,0,0.774193548387097,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2017,9,144,ALTA,FALSE,30,27,0,0,0,0,0.9,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2017,10,144,ALTA,FALSE,31,13,0,0,0,0,0.419354838709677,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2017,11,144,ALTA,FALSE,30,29,0,0,0,0,0.966666666666667,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2017,12,144,ALTA,FALSE,31,6,0,0,0,0,0.193548387096774,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2018,1,24,BAIXA,TRUE,31,1,0,0,0,0,0.032258064516129,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2018,2,24,BAIXA,TRUE,28,28,26,26,26,26,1,0.928571428571429,0.928571428571429,0.928571428571429,0.928571428571429,9,TRUE
CEMADEN,260660601C,IBIMIRIM,2018,3,24,BAIXA,TRUE,31,31,25,25,24,24,1,0.806451612903226,0.806451612903226,0.774193548387097,0.774193548387097,6,FALSE
CEMADEN,260660601C,IBIMIRIM,2018,4,24,BAIXA,TRUE,30,28,22,21,21,21,0.933333333333333,0.733333333333333,0.7,0.7,0.7,7,FALSE
CEMADEN,260660601C,IBIMIRIM,2018,5,24,BAIXA,TRUE,31,31,27,27,27,27,1,0.870967741935484,0.870967741935484,0.870967741935484,0.870967741935484,7,TRUE
CEMADEN,260660601C,IBIMIRIM,2018,6,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,0,TRUE
CEMADEN,260660601C,IBIMIRIM,2018,7,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,4,TRUE
CEMADEN,260660601C,IBIMIRIM,2018,8,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,0,TRUE
CEMADEN,260660601C,IBIMIRIM,2018,9,24,BAIXA,TRUE,30,30,30,30,30,29,1,1,1,1,0.966666666666667,0,TRUE
CEMADEN,260660601C,IBIMIRIM,2018,10,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,2,TRUE
CEMADEN,260660601C,IBIMIRIM,2018,11,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,2,TRUE
CEMADEN,260660601C,IBIMIRIM,2018,12,24,BAIXA,TRUE,31,25,20,20,19,19,0.806451612903226,0.645161290322581,0.645161290322581,0.612903225806452,0.612903225806452,5,FALSE
CEMADEN,260660601C,IBIMIRIM,2019,1,24,ALTA,FALSE,31,31,25,25,25,25,1,0.806451612903226,0.806451612903226,0.806451612903226,0.806451612903226,3,TRUE
CEMADEN,260660601C,IBIMIRIM,2019,2,24,ALTA,FALSE,28,28,24,22,21,21,1,0.857142857142857,0.785714285714286,0.75,0.75,9,FALSE
CEMADEN,260660601C,IBIMIRIM,2019,3,24,ALTA,FALSE,31,31,31,31,31,31,1,1,1,1,1,12,TRUE
CEMADEN,260660601C,IBIMIRIM,2019,4,24,ALTA,FALSE,30,30,30,30,30,30,1,1,1,1,1,7,TRUE
CEMADEN,260660601C,IBIMIRIM,2019,5,24,ALTA,FALSE,31,31,31,31,31,31,1,1,1,1,1,5,TRUE
CEMADEN,260660601C,IBIMIRIM,2019,6,24,ALTA,FALSE,30,30,30,30,30,30,1,1,1,1,1,5,TRUE
CEMADEN,260660601C,IBIMIRIM,2019,7,24,ALTA,FALSE,31,27,20,20,20,20,0.870967741935484,0.645161290322581,0.645161290322581,0.645161290322581,0.645161290322581,3,FALSE
CEMADEN,260660601C,IBIMIRIM,2019,8,24,ALTA,FALSE,31,30,28,28,28,28,0.967741935483871,0.903225806451613,0.903225806451613,0.903225806451613,0.903225806451613,3,TRUE
CEMADEN,260660601C,IBIMIRIM,2019,9,24,ALTA,FALSE,30,30,30,30,30,30,1,1,1,1,1,0,TRUE
CEMADEN,260660601C,IBIMIRIM,2019,10,24,ALTA,FALSE,31,31,27,27,27,27,1,0.870967741935484,0.870967741935484,0.870967741935484,0.870967741935484,0,TRUE
CEMADEN,260660601C,IBIMIRIM,2019,11,24,ALTA,FALSE,30,30,29,29,29,29,1,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,2,TRUE
CEMADEN,260660601C,IBIMIRIM,2019,12,24,ALTA,FALSE,31,31,22,18,15,11,1,0.709677419354839,0.580645161290323,0.483870967741936,0.354838709677419,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2020,1,24,BAIXA,TRUE,31,31,23,21,16,15,1,0.741935483870968,0.67741935483871,0.516129032258065,0.483870967741936,4,FALSE
CEMADEN,260660601C,IBIMIRIM,2020,2,24,BAIXA,TRUE,29,29,26,26,25,24,1,0.896551724137931,0.896551724137931,0.862068965517241,0.827586206896552,7,TRUE
CEMADEN,260660601C,IBIMIRIM,2020,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,14,TRUE
CEMADEN,260660601C,IBIMIRIM,2020,4,24,BAIXA,TRUE,30,7,5,5,4,4,0.233333333333333,0.166666666666667,0.166666666666667,0.133333333333333,0.133333333333333,2,FALSE
CEMADEN,260660601C,IBIMIRIM,2020,5,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2020,6,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2020,7,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2020,8,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2020,9,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2020,10,24,BAIXA,TRUE,31,1,0,0,0,0,0.032258064516129,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2020,11,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2020,12,24,BAIXA,TRUE,31,1,1,1,0,0,0.032258064516129,0.032258064516129,0.032258064516129,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2021,1,24,MEDIA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2021,2,24,MEDIA,FALSE,28,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2021,3,24,MEDIA,FALSE,31,1,0,0,0,0,0.032258064516129,0,0,0,0,0,FALSE
CEMADEN,260660601C,IBIMIRIM,2021,4,24,MEDIA,FALSE,30,8,4,3,3,3,0.266666666666667,0.133333333333333,0.1,0.1,0.1,2,FALSE
CEMADEN,260660601C,IBIMIRIM,2021,5,24,MEDIA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
