"ano","cod_estacao","no_estacao","dh_arredondado","n_linhas_v1","n_linhas_elegiveis","n_valores_distintos_elegiveis","nu_concentracao_horaria","nu_concentracao_horaria_mediana","minimo_elegivel_hora","maximo_elegivel_hora","amplitude_elegivel_hora","tipo_hora","diferenca_media_mediana"
2022,"14","IFPE",2022-04-02 03:00:00,2,2,2,11.127665,11.127665,6.811,15.44433,8.63333,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-02 04:00:00,2,2,2,17.5295,17.5295,12.924,22.135,9.211,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-02 05:00:00,2,2,2,17.50975,17.50975,13.46367,21.55583,8.09216,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-02 06:00:00,2,2,2,15.768915,15.768915,13.0475,18.49033,5.44283,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-02 07:00:00,2,2,2,16.582585,16.582585,15.97767,17.1875,1.20983,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-02 08:00:00,2,2,2,23.48858,23.48858,17.81083,29.16633,11.3555,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-02 10:00:00,2,2,2,12.3719985,12.3719985,1.510667,23.23333,21.722663,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-02 11:00:00,2,2,2,17.183335,17.183335,15.01417,19.3525,4.33833,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-02 12:00:00,2,2,2,15.7879185,15.7879185,7.857167,23.71867,15.861503,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-03 01:00:00,2,2,2,10.9877515,10.9877515,7.530833,14.44467,6.913837,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-03 02:00:00,2,2,2,13.98108,13.98108,10.28283,17.67933,7.3965,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-03 03:00:00,2,2,2,9.3959985,9.3959985,8.656667,10.13533,1.478663,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-03 04:00:00,2,2,2,16.481665,16.481665,12.352,20.61133,8.25933,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-03 05:00:00,2,2,2,19.33475,19.33475,12.545,26.1245,13.5795,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-03 06:00:00,2,2,2,11.295418,11.295418,6.936666,15.65417,8.717504,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-03 07:00:00,2,2,2,11.3852515,11.3852515,2.709833,20.06067,17.350837,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-03 10:00:00,2,2,2,12.9579165,12.9579165,4.947333,20.9685,16.021167,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-03 12:00:00,2,2,2,23.298085,23.298085,20.0375,26.55867,6.52117,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-04 01:00:00,2,2,2,15.212585,15.212585,2.733,27.69217,24.95917,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-04 02:00:00,2,2,2,15.52375,15.52375,14.52583,16.52167,1.99584,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-04 03:00:00,2,2,2,18.531335,18.531335,17.2535,19.80917,2.55567,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-04 04:00:00,2,2,2,12.2081685,12.2081685,5.192167,19.22417,14.032003,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-04 05:00:00,2,2,2,17.957165,17.957165,17.45,18.46433,1.01433,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-04 06:00:00,2,2,2,20.694,20.694,14.34067,27.04733,12.70666,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-04 07:00:00,2,2,2,23.5585,23.5585,13.47333,33.64367,20.17034,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-04 08:00:00,2,2,2,33.96167,33.96167,10.42217,57.50117,47.079,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-04 09:00:00,2,2,2,37.3738315,37.3738315,6.412833,68.33483,61.921997,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-04 10:00:00,2,2,2,56.960983,56.960983,8.397166,105.5248,97.127634,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-04 11:00:00,2,2,2,33.221665,33.221665,17.644,48.79933,31.15533,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-04 12:00:00,2,2,2,15.92233,15.92233,13.36883,18.47583,5.107,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-05 01:00:00,2,2,2,24.430832,24.430832,8.463834,40.39783,31.933996,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-05 02:00:00,2,2,2,19.43608,19.43608,18.60433,20.26783,1.6635,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-05 03:00:00,2,2,2,15.413585,15.413585,10.48317,20.344,9.86083,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-05 04:00:00,2,2,2,18.21875,18.21875,17.7855,18.652,0.866500000000002,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-05 05:00:00,2,2,2,20.415415,20.415415,18.7465,22.08433,3.33783,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-05 06:00:00,2,2,2,17.986915,17.986915,12.77783,23.196,10.41817,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-05 07:00:00,2,2,2,21.122665,21.122665,18.5435,23.70183,5.15833,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-05 08:00:00,2,2,2,17.727915,17.727915,15.531,19.92483,4.39383,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-05 09:00:00,2,2,2,30.656085,30.656085,26.868,34.44417,7.57617,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-05 10:00:00,2,2,2,25.99933,25.99933,17.67883,34.31983,16.641,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-05 11:00:00,2,2,2,26.07475,26.07475,14.66817,37.48133,22.81316,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-05 12:00:00,2,2,2,26.682665,26.682665,21.49783,31.8675,10.36967,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-06 02:00:00,2,2,2,17.48,17.48,11.72817,23.23183,11.50366,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-06 03:00:00,2,2,2,11.6025,11.6025,11.08833,12.11667,1.02834,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-06 04:00:00,2,2,2,11.07167,11.07167,11.03917,11.10417,0.0649999999999995,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-06 05:00:00,2,2,2,18.16983,18.16983,14.20133,22.13833,7.937,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-06 06:00:00,2,2,2,19.456585,19.456585,14.154,24.75917,10.60517,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-06 07:00:00,2,2,2,20.560665,20.560665,16.8485,24.27283,7.42433,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-06 08:00:00,2,2,2,17.89975,17.89975,14.95367,20.84583,5.89216,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-06 09:00:00,2,2,2,34.74717,34.74717,32.79984,36.6945,3.89465999999999,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-06 10:00:00,2,2,2,32.28825,32.28825,30.49283,34.08367,3.59084,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-06 11:00:00,2,2,2,26.417585,26.417585,26.337,26.49817,0.161169999999998,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-06 12:00:00,2,2,2,31.2720865,31.2720865,6.098333,56.44584,50.347507,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-07 01:00:00,2,2,2,16.7474165,16.7474165,4.893833,28.601,23.707167,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-07 03:00:00,2,2,2,11.7595,11.7595,10.74167,12.77733,2.03566,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-07 04:00:00,2,2,2,13.80033,13.80033,12.16133,15.43933,3.278,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-07 05:00:00,2,2,2,8.6094185,8.6094185,7.205667,10.01317,2.807503,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-07 06:00:00,2,2,2,14.635165,14.635165,12.17233,17.098,4.92567,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-07 07:00:00,2,2,2,15.640165,15.640165,9.525,21.75533,12.23033,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-07 08:00:00,2,2,2,26.9315,26.9315,25.24417,28.61883,3.37466,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-07 09:00:00,2,2,2,36.6825,36.6825,30.1205,43.2445,13.124,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-07 10:00:00,2,2,2,27.479,27.479,11.17333,43.78467,32.61134,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-07 11:00:00,2,2,2,31.94317,31.94317,16.25717,47.62917,31.372,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-07 12:00:00,2,2,2,22.990415,22.990415,1.968,44.01283,42.04483,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-08 02:00:00,2,2,2,24.605585,24.605585,11.25917,37.952,26.69283,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-08 04:00:00,2,2,2,15.4434985,15.4434985,9.718667,21.16833,11.449663,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-08 05:00:00,2,2,2,28.668665,28.668665,17.93283,39.4045,21.47167,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-08 06:00:00,2,2,2,7.175085,7.175085,1.014,13.33617,12.32217,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-08 07:00:00,2,2,2,21.88025,21.88025,20.7315,23.029,2.2975,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-08 08:00:00,2,2,2,8.715335,8.715335,3.766,13.66467,9.89867,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-08 09:00:00,2,2,2,14.43008,14.43008,14.18583,14.67433,0.4885,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-08 10:00:00,2,2,2,12.776835,12.776835,9.9875,15.56617,5.57867,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-08 11:00:00,2,2,2,18.35125,18.35125,11.48333,25.21917,13.73584,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-08 12:00:00,2,2,2,20.767,20.767,17.9785,23.5555,5.577,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-09 01:00:00,2,2,2,12.1870815,12.1870815,7.648833,16.72533,9.076497,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-09 02:00:00,2,2,2,12.45908,12.45908,10.71533,14.20283,3.4875,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-09 03:00:00,2,2,2,13.206835,13.206835,10.19167,16.222,6.03033,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-09 04:00:00,2,2,2,15.1225,15.1225,12.87967,17.36533,4.48566,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-09 05:00:00,2,2,2,15.090585,15.090585,13.64067,16.5405,2.89983,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-09 06:00:00,2,2,2,14.80175,14.80175,12.15417,17.44933,5.29516,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-09 07:00:00,2,2,2,14.091,14.091,11.22117,16.96083,5.73966,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-09 10:00:00,2,2,2,12.198915,12.198915,11.01383,13.384,2.37017,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-09 11:00:00,2,2,2,14.1713315,14.1713315,3.645833,24.69683,21.050997,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-09 12:00:00,2,2,2,12.49925,12.49925,11.03133,13.96717,2.93584,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-10 01:00:00,2,2,2,21.506585,21.506585,14.31567,28.6975,14.38183,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-10 02:00:00,2,2,2,13.7828335,13.7828335,1.879167,25.6865,23.807333,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-10 03:00:00,2,2,2,13.58667,13.58667,13.01817,14.15517,1.137,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-10 04:00:00,2,2,2,17.28925,17.28925,15.73383,18.84467,3.11084,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-10 05:00:00,2,2,2,17.39508,17.39508,16.68133,18.10883,1.4275,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-10 06:00:00,2,2,2,12.6077485,12.6077485,7.383167,17.83233,10.449163,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-10 07:00:00,2,2,2,16.03458,16.03458,12.74783,19.32133,6.5735,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-10 08:00:00,2,2,2,22.85067,22.85067,17.80467,27.89667,10.092,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-10 09:00:00,2,2,2,26.109915,26.109915,9.6565,42.56333,32.90683,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-10 11:00:00,2,2,2,31.296,31.296,12.95217,49.63983,36.68766,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-11 02:00:00,2,2,2,15.9085,15.9085,3.5105,28.3065,24.796,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-11 03:00:00,2,2,2,21.905,21.905,19.78617,24.02383,4.23766,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-11 04:00:00,2,2,2,13.406502,13.406502,9.958834,16.85417,6.895336,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-11 05:00:00,2,2,2,17.090585,17.090585,14.3885,19.79267,5.40417,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-11 06:00:00,2,2,2,17.96267,17.96267,10.57717,25.34817,14.771,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-11 07:00:00,2,2,2,23.31167,23.31167,15.41017,31.21317,15.803,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-11 11:00:00,2,2,2,33.77475,33.77475,15.08933,52.46017,37.37084,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-11 12:00:00,2,2,2,23.97825,23.97825,8.9035,39.053,30.1495,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-12 01:00:00,2,2,2,16.3608315,16.3608315,6.791833,25.92983,19.137997,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-12 02:00:00,2,2,2,9.8117515,9.8117515,3.474333,16.14917,12.674837,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-12 03:00:00,2,2,2,13.35083,13.35083,11.95933,14.74233,2.783,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-12 04:00:00,2,2,2,12.643415,12.643415,9.5215,15.76533,6.24383,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-12 05:00:00,2,2,2,18.413835,18.413835,17.11917,19.7085,2.58933,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-12 06:00:00,2,2,2,16.224835,16.224835,13.9845,18.46517,4.48067,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-12 07:00:00,2,2,2,26.408665,26.408665,20.8725,31.94483,11.07233,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-12 08:00:00,2,2,2,53.007415,53.007415,29.93583,76.079,46.14317,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-12 09:00:00,2,2,2,42.91633,42.91633,21.55383,64.27883,42.725,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-12 10:00:00,2,2,2,29.667413,29.667413,8.426666,50.90816,42.481494,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-12 11:00:00,2,2,2,33.59517,33.59517,20.50717,46.68317,26.176,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-12 12:00:00,2,2,2,22.17883,22.17883,13.81033,30.54733,16.737,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-13 02:00:00,2,2,2,12.6585835,12.6585835,4.273667,21.0435,16.769833,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-13 03:00:00,2,2,2,13.483585,13.483585,10.5275,16.43967,5.91217,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-13 04:00:00,2,2,2,8.191585,8.191585,2.099,14.28417,12.18517,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-13 05:00:00,2,2,2,30.07933,30.07933,27.68933,32.46933,4.78,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-13 06:00:00,2,2,2,13.68508,13.68508,10.87883,16.49133,5.6125,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-13 11:00:00,2,2,2,36.64008,36.64008,29.49683,43.78333,14.2865,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-13 12:00:00,2,2,2,16.32325,16.32325,2.492,30.1545,27.6625,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-14 01:00:00,2,2,2,20.83825,20.83825,17.5385,24.138,6.5995,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-14 02:00:00,2,2,2,23.08667,23.08667,21.79467,24.37867,2.584,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-14 03:00:00,2,2,2,14.711085,14.711085,12.8015,16.62067,3.81917,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-14 04:00:00,2,2,2,14.23733,14.23733,12.95283,15.52183,2.569,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-14 05:00:00,2,2,2,13.8039165,13.8039165,8.010333,19.5975,11.587167,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-14 06:00:00,2,2,2,11.0590815,11.0590815,7.114833,15.00333,7.888497,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-14 07:00:00,2,2,2,21.365665,21.365665,13.0945,29.63683,16.54233,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-14 08:00:00,2,2,2,50.29917,50.29917,36.69217,63.90617,27.214,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-14 12:00:00,2,2,2,36.448915,36.448915,26.45433,46.4435,19.98917,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-15 01:00:00,2,2,2,23.1351665,23.1351665,1.957333,44.313,42.355667,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-15 02:00:00,2,2,2,12.020415,12.020415,8.679,15.36183,6.68283,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-15 03:00:00,2,2,2,15.4405,15.4405,13.9395,16.9415,3.002,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-15 04:00:00,2,2,2,16.681915,16.681915,11.175,22.18883,11.01383,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-15 05:00:00,2,2,2,15.89983,15.89983,11.45833,20.34133,8.883,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-15 06:00:00,2,2,2,14.43575,14.43575,11.96033,16.91117,4.95084,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-15 07:00:00,2,2,2,21.936835,21.936835,21.18967,22.684,1.49433,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-15 09:00:00,2,2,2,47.598005,47.598005,32.48734,62.70867,30.22133,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-15 10:00:00,2,2,2,30.3725,30.3725,12.94017,47.80483,34.86466,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-15 11:00:00,2,2,2,35.69475,35.69475,18.6225,52.767,34.1445,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-15 12:00:00,2,2,2,23.38633,23.38633,14.44933,32.32333,17.874,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-16 01:00:00,2,2,2,22.469165,22.469165,11.9765,32.96183,20.98533,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-16 02:00:00,2,2,2,16.252582,16.252582,8.165334,24.33983,16.174496,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-16 03:00:00,2,2,2,14.904,14.904,14.12633,15.68167,1.55534,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-16 04:00:00,2,2,2,15.3870815,15.3870815,9.282333,21.49183,12.209497,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-16 05:00:00,2,2,2,18.234585,18.234585,16.43,20.03917,3.60917,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-16 06:00:00,2,2,2,22.42975,22.42975,16.57133,28.28817,11.71684,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-16 07:00:00,2,2,2,20.204083,20.204083,8.810166,31.598,22.787834,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-16 08:00:00,2,2,2,8.608333,8.608333,7.782166,9.4345,1.652334,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-16 09:00:00,2,2,2,25.991915,25.991915,25.62833,26.3555,0.727170000000001,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-16 10:00:00,2,2,2,16.972,16.972,16.3145,17.6295,1.315,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-16 11:00:00,2,2,2,18.1695,18.1695,11.40133,24.93767,13.53634,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-16 12:00:00,2,2,2,23.21975,23.21975,14.58517,31.85433,17.26916,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-17 01:00:00,2,2,2,19.7144165,19.7144165,1.225833,38.203,36.977167,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-04-17 02:00:00,2,2,2,12.1544985,12.1544985,8.543167,15.76583,7.222663,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
