fonte_dados,cod_estacao,ano_alvo,estacao_mp10,nome_estacao,municipios,uf,tipo_estacao,periodicidade_fonte,situacao_estacao,altitude_m,latitude_min,latitude_max,longitude_min,longitude_max,n_registros,inicio_local,fim_local,anos,n_precipitacao_ausente,n_precipitacao_negativa,n_registros_duplicados,n_registros_conflitantes,latitude_ref,longitude_ref,amplitude_lat,amplitude_lon,flag_coordenada_variavel,primeiro_ano,ultimo_ano,n_anos_com_dados,n_anos_12_meses,n_anos_300_dias,n_anos_330_dias,media_dias_com_registro,menor_prop_registros_com_valor,media_prop_registros_com_valor,cod_estacao_mp10,municipio_mp10,latitude_mp10,longitude_mp10,distancia_km,faixa_distancia,estacao_historica,nota,n_registros_ano,n_registros_com_valor_ano,n_registros_sem_valor_ano,n_datas_com_registro_ano,n_meses_com_registro_ano,precipitacao_min_ano,precipitacao_max_ano,ano_tem_dados,ano_12_meses,ano_300_dias,ano_330_dias
CEMADEN,261160616G,2025,IPOJUCA,COMPAZ - Alto Sta. Terezinha | REC5,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.00984,-8.00919,-34.90313,-34.902819,23231,2023-10-31T20:50:00Z,2025-12-31T23:10:00Z,2023;2024;2025,0,0,1632,0,-8.009515,-34.9029745,0.000650000000000262,0.000310999999996398,FALSE,2023,2025,3,2,2,2,198.5,1,1,12,Ipojuca,-8.44359,-35.01403,49.7903030909943,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11528,11528,0,365,12,0,12.4,TRUE,TRUE,TRUE,TRUE
CEMADEN,261370101A,2025,IPOJUCA,Chã da Tábua,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.995,-7.995,-35.035,-35.035,94605,2017-01-01T03:00:00Z,2025-12-31T20:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1734,0,-7.995,-35.035,0,0,FALSE,2017,2025,9,8,9,8,355.222222222222,1,1,12,Ipojuca,-8.44359,-35.01403,49.9343591116119,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11461,11461,0,352,12,0,15.57,TRUE,TRUE,TRUE,TRUE
CEMADEN,260790104G,2025,IPOJUCA,Alto do Reservatório,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.09872,-8.098711,-34.974788,-34.974641,27132,2019-10-01T00:10:00Z,2025-12-28T23:20:00Z,2019;2020;2021;2023;2024;2025,0,0,244,0,-8.0987155,-34.9747145,9.00000000036982e-06,0.000146999999998343,FALSE,2019,2025,6,2,1,1,184.833333333333,1,1,12,Ipojuca,-8.44359,-35.01403,38.5916035907309,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,4198,4198,0,299,12,0,15.6,TRUE,TRUE,FALSE,FALSE
CEMADEN,260720803A,2025,IPOJUCA,Porto de Galinhas,IPOJUCA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.507,-8.507,-35.004,-35.004,32805,2017-01-01T03:00:00Z,2020-01-24T09:50:00Z,2017;2018;2019;2020,0,0,2,0,-8.507,-35.004,0,0,FALSE,2017,2020,4,3,3,3,277,1,1,12,Ipojuca,-8.44359,-35.01403,7.13664869561147,>5-10 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260720802A,2025,IPOJUCA,Camela,IPOJUCA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.511,-8.511,-35.122,-35.122,44193,2017-01-01T03:00:00Z,2022-06-13T13:10:00Z,2017;2018;2019;2020;2021;2022,0,0,2,0,-8.511,-35.122,0,0,FALSE,2017,2022,6,2,3,2,246.833333333333,1,1,12,Ipojuca,-8.44359,-35.01403,14.0424406796913,>10-20 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260290204A,2025,IPOJUCA,Enseado dos Corais,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.33,-8.33,-34.956,-34.956,78032,2017-01-01T03:00:00Z,2025-09-19T11:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.33,-34.956,0,0,FALSE,2017,2025,9,6,6,6,301.777777777778,1,1,12,Ipojuca,-8.44359,-35.01403,14.1521806232538,>10-20 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,5222,5222,0,162,6,0,10.18,TRUE,FALSE,FALSE,FALSE
CEMADEN,260290201G,2025,IPOJUCA,Pirapama,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.282054,-8.282031,-35.064685,-35.064672,31017,2019-10-01T00:10:00Z,2025-10-24T10:30:00Z,2019;2020;2021;2023;2024;2025,0,0,390,0,-8.2820425,-35.0646785,2.30000000005504e-05,1.29999999955999e-05,FALSE,2019,2025,6,2,2,2,214.833333333333,1,1,12,Ipojuca,-8.44359,-35.01403,18.807621519499,>10-20 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,4506,4506,0,237,10,0,27.2,TRUE,FALSE,FALSE,FALSE
CEMADEN,261420402A,2025,IPOJUCA,SIRINHAEM - APAC,SIRINHAÉM,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.594572,-8.594572,-35.109969,-35.109969,34732,2017-11-24T16:40:00Z,2024-03-19T18:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,0,0,-8.594572,-35.109969,0,0,FALSE,2017,2024,8,2,2,2,161.625,1,1,12,Ipojuca,-8.44359,-35.01403,19.828256502838,>10-20 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260290205A,2025,IPOJUCA,Pontes dos Carvalhos,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.233,-8.233,-34.979,-34.979,61197,2017-01-01T03:00:00Z,2025-03-26T20:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.233,-34.979,0,0,FALSE,2017,2025,9,5,5,4,252.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,23.7316044350037,>20-30 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,756,756,0,76,3,0,9.54,TRUE,FALSE,FALSE,FALSE
CEMADEN,260290206A,2025,IPOJUCA,CABO DE SANTO AGOSTINHO - APAC,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.280706,-8.280706,-35.159274,-35.159274,411,2019-05-02T14:10:00Z,2020-08-10T14:50:00Z,2019;2020,0,0,0,0,-8.280706,-35.159274,0,0,FALSE,2019,2020,2,0,0,0,16.5,1,1,12,Ipojuca,-8.44359,-35.01403,24.1528490149442,>20-30 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260520202H,2025,IPOJUCA,Escada | Rio Ipojuca,ESCADA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.3643,-8.3643,-35.2366,-35.2366,20628,2017-01-01T03:00:00Z,2019-01-23T17:40:00Z,2017;2018;2019,0,0,2,0,-8.3643,-35.2366,0,0,FALSE,2017,2019,3,1,1,1,159.5,1,1,12,Ipojuca,-8.44359,-35.01403,26.0220656658307,>20-30 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260520202A,2025,IPOJUCA,ESCADA - APAC,ESCADA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.355833,-8.355833,-35.234167,-35.234167,25898,2018-12-05T14:20:00Z,2022-03-24T13:30:00Z,2018;2019;2020;2021;2022,0,0,0,0,-8.355833,-35.234167,0,0,FALSE,2018,2022,5,2,2,2,185.8,1,1,12,Ipojuca,-8.44359,-35.01403,26.1077652433047,>20-30 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260790109A,2025,IPOJUCA,Barra de Jangada,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.22,-8.22,-34.932,-34.932,62494,2017-01-01T03:00:00Z,2024-06-12T23:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.22,-34.932,0,0,FALSE,2017,2024,8,4,4,3,265.5,1,1,12,Ipojuca,-8.44359,-35.01403,26.4494998101281,>20-30 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261190301A,2025,IPOJUCA,Centro,RIO FORMOSO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.661,-8.661,-35.153,-35.153,65208,2017-01-01T03:00:00Z,2022-08-22T18:00:00Z,2017;2018;2019;2020;2021;2022,0,0,124,0,-8.661,-35.153,0,0,FALSE,2017,2022,6,5,5,5,341,1,1,12,Ipojuca,-8.44359,-35.01403,28.5995475345257,>20-30 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260790104A,2025,IPOJUCA,Prazeres,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.188,-8.188,-34.953,-34.953,82109,2017-01-01T03:00:00Z,2025-12-27T20:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,348,0,-8.188,-34.953,0,0,FALSE,2017,2025,9,7,6,6,301.111111111111,1,1,12,Ipojuca,-8.44359,-35.01403,29.2028410643836,>20-30 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,1007,1007,0,99,6,0,58.53,TRUE,FALSE,FALSE,FALSE
CEMADEN,260790110A,2025,IPOJUCA,Cajueiro Seco,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.168,-8.168,-34.928,-34.928,26155,2017-01-01T03:00:00Z,2020-04-08T05:50:00Z,2017;2018;2019;2020,0,0,2,0,-8.168,-34.928,0,0,FALSE,2017,2020,4,3,1,1,252,1,1,12,Ipojuca,-8.44359,-35.01403,32.0728999810317,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261190302A,2025,IPOJUCA,Cocaú,RIO FORMOSO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.64,-8.64,-35.27,-35.27,65282,2017-01-01T03:00:00Z,2024-07-27T01:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.64,-35.27,0,0,FALSE,2017,2024,8,5,5,5,291.875,1,1,12,Ipojuca,-8.44359,-35.01403,35.6261787627018,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160611G,2025,IPOJUCA,UR12 - COHAB II,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.125,-8.125,-34.954,-34.954,27170,2021-03-15T19:20:00Z,2024-08-10T06:10:00Z,2021;2022;2023;2024,0,0,0,0,-8.125,-34.954,0,0,FALSE,2021,2024,4,1,1,1,227.75,1,1,12,Ipojuca,-8.44359,-35.01403,36.0361908879848,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160609G,2025,IPOJUCA,UR12 - COHAB,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.130699,-8.12152,-34.952228,-34.933022,37555,2019-10-01T00:10:00Z,2023-10-30T14:40:00Z,2019;2020;2021;2022;2023,0,0,0,0,-8.1261095,-34.942625,0.0091789999999996,0.0192059999999969,TRUE,2019,2023,5,3,4,3,295.8,1,1,12,Ipojuca,-8.44359,-35.01403,36.1660461424813,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160615A,2025,IPOJUCA,Ibura,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.122,-8.122,-34.955,-34.955,74536,2017-01-01T03:00:00Z,2023-11-25T16:40:00Z,2017;2018;2019;2020;2021;2022;2023,0,0,2,0,-8.122,-34.955,0,0,FALSE,2017,2023,7,6,7,6,357.285714285714,1,1,12,Ipojuca,-8.44359,-35.01403,36.3443538995347,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160607G,2025,IPOJUCA,UR2 - COHAB,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.122034,-8.121034,-34.9526,-34.952593,9264,2019-10-01T00:10:00Z,2021-03-15T18:10:00Z,2019;2020;2021,0,0,0,0,-8.121534,-34.9525965,0.000999999999999446,6.99999999653755e-06,FALSE,2019,2021,3,0,0,0,118.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,36.4434666215733,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160604A,2025,IPOJUCA,Alto Bela Vista | USF Alto Bela Vista-Ibura,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.123583,-8.123583,-34.941528,-34.941528,65251,2017-01-01T03:00:00Z,2023-07-21T11:10:00Z,2017;2018;2019;2020;2021;2022;2023,0,0,2,0,-8.123583,-34.941528,0,0,FALSE,2017,2023,7,5,5,4,274.5,1,1,12,Ipojuca,-8.44359,-35.01403,36.4665441431811,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261180402A,2025,IPOJUCA,ARIPIBU - APAC,RIBEIRÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.44341,-8.44341,-35.34595,-35.34595,59889,2017-11-16T02:10:00Z,2025-12-31T11:00:00Z,2017;2018;2019;2020;2021;2023;2024;2025,0,0,56,0,-8.44341,-35.34595,0,0,FALSE,2017,2025,8,5,5,4,269,1,1,12,Ipojuca,-8.44359,-35.01403,36.507836131677,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,5550,5550,0,193,11,0,10.98,TRUE,FALSE,FALSE,FALSE
CEMADEN,260790107A,2025,IPOJUCA,Centro,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.112,-8.112,-35.015,-35.015,71145,2017-01-01T03:00:00Z,2025-03-09T16:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.112,-35.015,0,0,FALSE,2017,2025,9,5,6,5,263.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,36.871331144041,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,454,454,0,52,3,0,7.92,TRUE,FALSE,FALSE,FALSE
CEMADEN,261640705A,2025,IPOJUCA,VITORIA DE SANTO ANTAO - APAC,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.22513,-8.22513,-35.270697,-35.270697,33806,2017-11-17T08:20:00Z,2022-03-22T14:20:00Z,2017;2018;2019;2020;2021;2022,0,0,0,0,-8.22513,-35.270697,0,0,FALSE,2017,2022,6,3,3,3,229.166666666667,1,1,12,Ipojuca,-8.44359,-35.01403,37.2492754449091,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160605G,2025,IPOJUCA,UR3 - Ibura,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.114375,-8.114365,-34.949029,-34.949,40427,2019-10-01T00:10:00Z,2023-10-30T15:10:00Z,2019;2020;2021;2022;2023,0,0,0,0,-8.11437,-34.9490145,1.00000000013978e-05,2.90000000049417e-05,FALSE,2019,2023,5,1,4,1,278,1,1,12,Ipojuca,-8.44359,-35.01403,37.3001354098352,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260790106G,2025,IPOJUCA,COMPESA - Dois Carneiros,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.110775,-8.110775,-34.964464,-34.964464,7722,2023-11-02T12:10:00Z,2024-07-25T15:00:00Z,2023;2024,0,0,0,0,-8.110775,-34.964464,0,0,FALSE,2023,2024,2,0,0,0,133.5,1,1,12,Ipojuca,-8.44359,-35.01403,37.4071369609833,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260790101G,2025,IPOJUCA,Socorro,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.105114,-8.105084,-34.998358,-34.998349,37971,2019-10-01T00:10:00Z,2023-11-30T23:10:00Z,2019;2020;2021;2022;2023,0,0,0,0,-8.105099,-34.9983535,3.00000000006406e-05,9.00000000569889e-06,FALSE,2019,2023,5,1,4,2,265,1,1,12,Ipojuca,-8.44359,-35.01403,37.678042202259,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260790102G,2025,IPOJUCA,Alto Vento,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.10031,-8.100284,-34.982633,-34.982616,51601,2019-10-01T00:10:00Z,2024-09-07T01:10:00Z,2019;2020;2021;2022;2023;2024,0,0,0,0,-8.100297,-34.9826245,2.60000000000815e-05,1.69999999997117e-05,FALSE,2019,2024,6,4,4,4,300.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,38.3286023153175,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260790103A,2025,IPOJUCA,Cavaleiro,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.096,-8.096,-34.971,-34.971,59863,2017-01-01T03:00:00Z,2024-09-14T03:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.096,-34.971,0,0,FALSE,2017,2024,8,5,5,4,279.375,1,1,12,Ipojuca,-8.44359,-35.01403,38.9392528590804,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160621A,2025,IPOJUCA,Areias,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.102,-8.102,-34.929,-34.929,84361,2017-01-01T03:00:00Z,2024-12-21T19:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.102,-34.929,0,0,FALSE,2017,2024,8,8,8,8,361.5,1,1,12,Ipojuca,-8.44359,-35.01403,39.1185682787499,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261140802A,2025,IPOJUCA,PRIMAVERA - APAC,PRIMAVERA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.3275,-8.3275,-35.349833,-35.349833,29542,2017-11-25T03:20:00Z,2021-09-30T19:00:00Z,2017;2018;2019;2020;2021,0,0,0,0,-8.3275,-35.349833,0,0,FALSE,2017,2021,5,2,2,2,213.8,1,1,12,Ipojuca,-8.44359,-35.01403,39.1309227698686,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260790102A,2025,IPOJUCA,Cavaleiro 2 | Cavaleiro2,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.09,-8.09,-34.97,-34.97,74902,2017-01-01T03:00:00Z,2024-07-31T17:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.09,-34.97,0,0,FALSE,2017,2024,8,5,5,4,276.888888888889,1,1,12,Ipojuca,-8.44359,-35.01403,39.6148674959787,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260790105G,2025,IPOJUCA,Manassu,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.08619,-8.08619,-35.028697,-35.028697,8239,2020-01-22T08:50:00Z,2021-02-28T23:10:00Z,2020;2021,0,0,0,0,-8.08619,-35.028697,0,0,FALSE,2020,2021,2,0,0,0,157.5,1,1,12,Ipojuca,-8.44359,-35.01403,39.7738809948311,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160608G,2025,IPOJUCA,Manassu,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.08619,-8.08619,-35.028697,-35.028697,2126,2019-10-01T16:10:00Z,2019-12-31T23:10:00Z,2019,0,0,0,0,-8.08619,-35.028697,0,0,FALSE,2019,2019,1,0,0,0,92,1,1,12,Ipojuca,-8.44359,-35.01403,39.7738809948311,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260790103G,2025,IPOJUCA,Curado II,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.08213,-8.082069,-35.002892,-35.002782,42816,2019-10-01T01:50:00Z,2024-03-21T07:10:00Z,2019;2020;2021;2022;2023;2024,0,0,0,0,-8.0820995,-35.002837,6.09999999987565e-05,0.000109999999999388,FALSE,2019,2024,6,4,3,3,255.166666666667,1,1,12,Ipojuca,-8.44359,-35.01403,40.2148313529891,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260790108A,2025,IPOJUCA,Curado 4 | CuradoII,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.08,-8.07105,-34.997,-34.99392,74068,2017-01-01T03:00:00Z,2024-05-13T19:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.075525,-34.99546,0.00895000000000046,0.00307999999999709,FALSE,2017,2024,8,6,6,6,278.666666666667,1,1,12,Ipojuca,-8.44359,-35.01403,40.9780003147163,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160619A,2025,IPOJUCA,San Martin,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.073,-8.073,-34.925,-34.925,53244,2017-01-01T03:00:00Z,2024-09-09T05:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.073,-34.925,0,0,FALSE,2017,2024,8,2,2,2,231.25,1,1,12,Ipojuca,-8.44359,-35.01403,42.3563837393071,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
INMET,82900,2025,IPOJUCA,RECIFE (CURADO),"","",CONVENCIONAL,Horaria,Fechada,11.3,-8.05916666,-8.05916666,-34.95916666,-34.95916666,4016,2017-01-01T12:00:00Z,2020-08-31T18:00:00Z,2017;2018;2019;2020,147,0,0,0,-8.05916666,-34.95916666,0,0,FALSE,2017,2020,4,3,3,3,334.75,0.915981735159817,0.961322451886138,12,Ipojuca,-8.44359,-35.01403,43.1702325218825,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
INMET,A301,2025,IPOJUCA,RECIFE,"","",AUTOMATICA,Horaria,Desativada,11.3,-8.05916666,-8.05916666,-34.95916666,-34.95916666,42621,2017-01-01T03:00:00Z,2021-11-11T23:00:00Z,2017;2018;2019;2020;2021,1093,0,0,0,-8.05916666,-34.95916666,0,0,FALSE,2017,2021,5,4,5,4,355.2,0.938698630136986,0.974773575258259,12,Ipojuca,-8.44359,-35.01403,43.1702325218825,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260590502A,2025,IPOJUCA,GAMELEIRA - APAC,GAMELEIRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.583139,-8.583139,-35.385472,-35.385472,37326,2017-11-18T10:00:00Z,2022-01-19T13:00:00Z,2017;2018;2019;2020;2021;2022,0,0,0,0,-8.583139,-35.385472,0,0,FALSE,2017,2022,6,3,3,3,216.833333333333,1,1,12,Ipojuca,-8.44359,-35.01403,43.6954628309311,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160622A,2025,IPOJUCA,Boa Vista,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.069,-8.069,-34.891,-34.891,42036,2017-01-01T03:00:00Z,2021-03-02T12:20:00Z,2017;2018;2019;2020;2021,0,0,2,0,-8.069,-34.891,0,0,FALSE,2017,2021,5,4,4,4,290.4,1,1,12,Ipojuca,-8.44359,-35.01403,43.7975754766421,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260140903A,2025,IPOJUCA,BARREIROS - APAC,BARREIROS,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.806444,-8.806444,-35.186139,-35.186139,21749,2017-11-18T04:40:00Z,2022-01-19T20:20:00Z,2017;2018;2019;2021;2022,0,0,0,0,-8.806444,-35.186139,0,0,FALSE,2017,2022,5,1,2,1,167,1,1,12,Ipojuca,-8.44359,-35.01403,44.5638805394443,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160616A,2025,IPOJUCA,Várzea,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.039,-8.039,-34.959,-34.959,15871,2017-01-01T03:00:00Z,2018-06-25T11:40:00Z,2017;2018,0,0,2,0,-8.039,-34.959,0,0,FALSE,2017,2018,2,1,1,1,251,1,1,12,Ipojuca,-8.44359,-35.01403,45.3941754770844,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160601A,2025,IPOJUCA,Varzea,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.036,-8.036,-34.98,-34.98,63277,2017-01-01T03:00:00Z,2025-07-11T12:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.036,-34.98,0,0,FALSE,2017,2025,9,4,4,4,249.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,45.4764575861178,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,147,147,0,53,4,0,20.14,TRUE,FALSE,FALSE,FALSE
