estacao_historica,ano_alvo,data_local,cod_estacao,nome_estacao,municipios,distancia_km,precip_diaria_final_mm,n_registros_final,n_registros_00h_relocados,max_acumulado_intervalo_mm,n_obs_validas,maior_gap_dia_min,cobertura_60,cobertura_70,cobertura_90,dia_mp10_valido,media_mp10,tem_precipitacao_final,flag_borda_2025
IFPE,2018,2018-03-14,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-03-15,260720804A,Rurópolis,IPOJUCA,4.23417961072742,2.59,24,0,2.59,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-03-16,260720804A,Rurópolis,IPOJUCA,4.23417961072742,1.37,26,0,0.59,26,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-03-17,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-03-18,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-03-19,260720804A,Rurópolis,IPOJUCA,4.23417961072742,1.19,26,0,0.79,26,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-03-20,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.79,25,0,0.79,25,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-03-21,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-03-22,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-03-23,260720804A,Rurópolis,IPOJUCA,4.23417961072742,2.96,29,0,1.18,29,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-03-24,260720804A,Rurópolis,IPOJUCA,4.23417961072742,23.92,45,0,8.54,45,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-03-25,260720804A,Rurópolis,IPOJUCA,4.23417961072742,1.79,29,0,0.39,29,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-03-26,260720804A,Rurópolis,IPOJUCA,4.23417961072742,3.35,31,0,1.18,31,60,TRUE,TRUE,TRUE,TRUE,17.2857142857143,TRUE,FALSE
IFPE,2018,2018-03-27,260720804A,Rurópolis,IPOJUCA,4.23417961072742,10.62,33,0,2.95,33,60,TRUE,TRUE,TRUE,TRUE,17.1666666666667,TRUE,FALSE
IFPE,2018,2018-03-28,260720804A,Rurópolis,IPOJUCA,4.23417961072742,35.93,59,0,7.34,59,60,TRUE,TRUE,TRUE,TRUE,13.5416666666667,TRUE,FALSE
IFPE,2018,2018-03-29,260720804A,Rurópolis,IPOJUCA,4.23417961072742,10.85,38,0,4.13,38,60,TRUE,TRUE,TRUE,TRUE,13.5,TRUE,FALSE
IFPE,2018,2018-03-30,260720804A,Rurópolis,IPOJUCA,4.23417961072742,4.34,34,0,0.79,34,60,TRUE,TRUE,TRUE,TRUE,13.875,TRUE,FALSE
IFPE,2018,2018-03-31,260720804A,Rurópolis,IPOJUCA,4.23417961072742,6.69,35,0,1.37,35,60,TRUE,TRUE,TRUE,TRUE,13.0416666666667,TRUE,FALSE
IFPE,2018,2018-04-01,260720804A,Rurópolis,IPOJUCA,4.23417961072742,85.33,58,0,12.81,58,60,TRUE,TRUE,TRUE,TRUE,11.0833333333333,TRUE,FALSE
IFPE,2018,2018-04-02,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.4,25,0,0.2,25,60,TRUE,TRUE,TRUE,TRUE,19.0909090909091,TRUE,FALSE
IFPE,2018,2018-04-03,260720804A,Rurópolis,IPOJUCA,4.23417961072742,2.96,26,0,2.76,26,60,TRUE,TRUE,TRUE,TRUE,15.5416666666667,TRUE,FALSE
IFPE,2018,2018-04-04,260720804A,Rurópolis,IPOJUCA,4.23417961072742,3.94,29,0,1.77,29,60,TRUE,TRUE,TRUE,TRUE,21.2916666666667,TRUE,FALSE
IFPE,2018,2018-04-05,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,21.75,TRUE,FALSE
IFPE,2018,2018-04-06,260720804A,Rurópolis,IPOJUCA,4.23417961072742,74.8,41,0,15.78,41,60,TRUE,TRUE,TRUE,TRUE,14.75,TRUE,FALSE
IFPE,2018,2018-04-07,260720804A,Rurópolis,IPOJUCA,4.23417961072742,1.38,26,0,0.79,26,60,TRUE,TRUE,TRUE,TRUE,20.5833333333333,TRUE,FALSE
IFPE,2018,2018-04-08,260720804A,Rurópolis,IPOJUCA,4.23417961072742,67.82,37,0,15.77,37,60,TRUE,TRUE,TRUE,TRUE,14.875,TRUE,FALSE
IFPE,2018,2018-04-09,260720804A,Rurópolis,IPOJUCA,4.23417961072742,4.56,31,0,1.38,31,60,TRUE,TRUE,TRUE,TRUE,14.0416666666667,TRUE,FALSE
IFPE,2018,2018-04-10,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.4,25,0,0.2,25,70,FALSE,TRUE,TRUE,TRUE,18.1666666666667,TRUE,FALSE
IFPE,2018,2018-04-11,260720804A,Rurópolis,IPOJUCA,4.23417961072742,12.57,43,0,1.37,43,60,TRUE,TRUE,TRUE,TRUE,13.7777777777778,TRUE,FALSE
IFPE,2018,2018-04-12,260720804A,Rurópolis,IPOJUCA,4.23417961072742,25.84,38,1,6.74,37,60,TRUE,TRUE,TRUE,TRUE,15.5416666666667,TRUE,FALSE
IFPE,2018,2018-04-13,260720804A,Rurópolis,IPOJUCA,4.23417961072742,10.65,31,0,4.33,32,60,TRUE,TRUE,TRUE,TRUE,14.625,TRUE,FALSE
IFPE,2018,2018-04-14,260720804A,Rurópolis,IPOJUCA,4.23417961072742,22.08,38,0,4.33,38,60,TRUE,TRUE,TRUE,TRUE,13.9583333333333,TRUE,FALSE
IFPE,2018,2018-04-15,260720804A,Rurópolis,IPOJUCA,4.23417961072742,56.85,69,0,4.92,69,60,TRUE,TRUE,TRUE,TRUE,10.75,TRUE,FALSE
IFPE,2018,2018-04-16,260720804A,Rurópolis,IPOJUCA,4.23417961072742,8.67,40,0,0.98,40,60,TRUE,TRUE,TRUE,TRUE,15.0416666666667,TRUE,FALSE
IFPE,2018,2018-04-17,260720804A,Rurópolis,IPOJUCA,4.23417961072742,2.18,28,0,0.59,28,60,TRUE,TRUE,TRUE,TRUE,14.5416666666667,TRUE,FALSE
IFPE,2018,2018-04-18,260720804A,Rurópolis,IPOJUCA,4.23417961072742,19.73,49,0,2.36,49,60,TRUE,TRUE,TRUE,TRUE,13.0833333333333,TRUE,FALSE
IFPE,2018,2018-04-19,260720804A,Rurópolis,IPOJUCA,4.23417961072742,26.2,51,0,4.53,51,60,TRUE,TRUE,TRUE,TRUE,15.5833333333333,TRUE,FALSE
IFPE,2018,2018-04-20,260720804A,Rurópolis,IPOJUCA,4.23417961072742,24.78,49,0,2.75,49,60,TRUE,TRUE,TRUE,TRUE,16.25,TRUE,FALSE
IFPE,2018,2018-04-21,260720804A,Rurópolis,IPOJUCA,4.23417961072742,16.35,42,0,4.33,42,60,TRUE,TRUE,TRUE,TRUE,22.75,TRUE,FALSE
IFPE,2018,2018-04-22,260720804A,Rurópolis,IPOJUCA,4.23417961072742,26,48,0,4.33,48,70,FALSE,TRUE,TRUE,TRUE,14.75,TRUE,FALSE
IFPE,2018,2018-04-23,260720804A,Rurópolis,IPOJUCA,4.23417961072742,14.02,33,0,7.51,33,60,TRUE,TRUE,TRUE,TRUE,17.2916666666667,TRUE,FALSE
IFPE,2018,2018-04-24,260720804A,Rurópolis,IPOJUCA,4.23417961072742,10.84,37,1,3.35,36,60,TRUE,TRUE,TRUE,TRUE,20.75,TRUE,FALSE
IFPE,2018,2018-04-25,260720804A,Rurópolis,IPOJUCA,4.23417961072742,2.76,30,0,0.59,31,110,FALSE,FALSE,FALSE,TRUE,16.7916666666667,TRUE,FALSE
IFPE,2018,2018-04-26,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.2,25,0,0.2,25,60,TRUE,TRUE,TRUE,TRUE,21.4583333333333,TRUE,FALSE
IFPE,2018,2018-04-27,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,17.9583333333333,TRUE,FALSE
IFPE,2018,2018-04-28,260720804A,Rurópolis,IPOJUCA,4.23417961072742,1.77,26,0,0.98,26,60,TRUE,TRUE,TRUE,TRUE,20.5416666666667,TRUE,FALSE
IFPE,2018,2018-04-29,260720804A,Rurópolis,IPOJUCA,4.23417961072742,6.1,38,0,0.98,38,60,TRUE,TRUE,TRUE,TRUE,17.2083333333333,TRUE,FALSE
IFPE,2018,2018-04-30,260720804A,Rurópolis,IPOJUCA,4.23417961072742,66.86,58,1,8.78,57,60,TRUE,TRUE,TRUE,TRUE,15,TRUE,FALSE
IFPE,2018,2018-05-01,260720804A,Rurópolis,IPOJUCA,4.23417961072742,8.07,30,0,2.95,31,60,TRUE,TRUE,TRUE,TRUE,16.1666666666667,TRUE,FALSE
IFPE,2018,2018-05-02,260720804A,Rurópolis,IPOJUCA,4.23417961072742,2.2,28,1,0.98,27,70,FALSE,TRUE,TRUE,TRUE,17.7083333333333,TRUE,FALSE
IFPE,2018,2018-05-03,260720804A,Rurópolis,IPOJUCA,4.23417961072742,8.35,31,0,2.17,32,60,TRUE,TRUE,TRUE,TRUE,15.8333333333333,TRUE,FALSE
IFPE,2018,2018-05-04,260720804A,Rurópolis,IPOJUCA,4.23417961072742,3.16,28,0,1.97,28,60,TRUE,TRUE,TRUE,TRUE,23.625,TRUE,FALSE
IFPE,2018,2018-05-05,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,20,TRUE,FALSE
IFPE,2018,2018-05-06,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,15.2173913043478,TRUE,FALSE
IFPE,2018,2018-05-07,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,21.5416666666667,TRUE,FALSE
IFPE,2018,2018-05-08,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.4,26,0,0.2,26,60,TRUE,TRUE,TRUE,TRUE,22.7142857142857,TRUE,FALSE
IFPE,2018,2018-05-09,260720804A,Rurópolis,IPOJUCA,4.23417961072742,12.46,31,0,6.32,31,60,TRUE,TRUE,TRUE,TRUE,21.5454545454545,TRUE,FALSE
IFPE,2018,2018-05-10,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,22.5416666666667,TRUE,FALSE
IFPE,2018,2018-05-11,260720804A,Rurópolis,IPOJUCA,4.23417961072742,18.67,44,0,2.36,44,60,TRUE,TRUE,TRUE,TRUE,18.5,TRUE,FALSE
IFPE,2018,2018-05-12,260720804A,Rurópolis,IPOJUCA,4.23417961072742,3.56,30,0,1.18,30,60,TRUE,TRUE,TRUE,TRUE,20.0833333333333,TRUE,FALSE
IFPE,2018,2018-05-13,260720804A,Rurópolis,IPOJUCA,4.23417961072742,3.95,27,0,1.38,27,80,FALSE,FALSE,TRUE,TRUE,17.625,TRUE,FALSE
IFPE,2018,2018-05-14,260720804A,Rurópolis,IPOJUCA,4.23417961072742,4.14,30,0,1.38,30,60,TRUE,TRUE,TRUE,TRUE,23.4583333333333,TRUE,FALSE
IFPE,2018,2018-05-15,260720804A,Rurópolis,IPOJUCA,4.23417961072742,20.68,34,0,3.94,34,60,TRUE,TRUE,TRUE,TRUE,24.25,TRUE,FALSE
IFPE,2018,2018-05-16,260720804A,Rurópolis,IPOJUCA,4.23417961072742,10.44,37,0,2.56,37,60,TRUE,TRUE,TRUE,TRUE,20.2916666666667,TRUE,FALSE
IFPE,2018,2018-05-17,260720804A,Rurópolis,IPOJUCA,4.23417961072742,12.67,34,0,3.54,34,60,TRUE,TRUE,TRUE,TRUE,15.4166666666667,TRUE,FALSE
IFPE,2018,2018-05-18,260720804A,Rurópolis,IPOJUCA,4.23417961072742,4.16,31,0,1.38,31,70,FALSE,TRUE,TRUE,TRUE,14.9583333333333,TRUE,FALSE
IFPE,2018,2018-05-19,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.2,24,0,0.2,24,60,TRUE,TRUE,TRUE,TRUE,20.2916666666667,TRUE,FALSE
IFPE,2018,2018-05-20,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,16.9583333333333,TRUE,FALSE
IFPE,2018,2018-05-21,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,21,TRUE,FALSE
IFPE,2018,2018-05-22,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.2,25,0,0.2,25,60,TRUE,TRUE,TRUE,TRUE,24.0833333333333,TRUE,FALSE
IFPE,2018,2018-05-23,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.4,26,0,0.2,26,60,TRUE,TRUE,TRUE,TRUE,20.875,TRUE,FALSE
IFPE,2018,2018-05-24,260720804A,Rurópolis,IPOJUCA,4.23417961072742,9.28,34,0,2.56,34,60,TRUE,TRUE,TRUE,TRUE,13.8333333333333,TRUE,FALSE
IFPE,2018,2018-05-25,260720804A,Rurópolis,IPOJUCA,4.23417961072742,20.1,41,0,3.94,41,60,TRUE,TRUE,TRUE,TRUE,14.9583333333333,TRUE,FALSE
IFPE,2018,2018-05-26,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.2,24,0,0.2,24,70,FALSE,TRUE,TRUE,TRUE,19.6190476190476,TRUE,FALSE
IFPE,2018,2018-05-27,260720804A,Rurópolis,IPOJUCA,4.23417961072742,3.17,31,0,0.79,31,60,TRUE,TRUE,TRUE,TRUE,14,TRUE,FALSE
IFPE,2018,2018-05-28,260720804A,Rurópolis,IPOJUCA,4.23417961072742,10.09,38,0,2.76,38,60,TRUE,TRUE,TRUE,TRUE,15.625,TRUE,FALSE
IFPE,2018,2018-05-29,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.4,24,0,0.2,24,80,FALSE,FALSE,TRUE,TRUE,17.0416666666667,TRUE,FALSE
IFPE,2018,2018-05-30,260720804A,Rurópolis,IPOJUCA,4.23417961072742,1.38,27,0,0.79,27,60,TRUE,TRUE,TRUE,TRUE,15.5416666666667,TRUE,FALSE
IFPE,2018,2018-05-31,260720804A,Rurópolis,IPOJUCA,4.23417961072742,3.76,26,0,1.18,26,190,FALSE,FALSE,FALSE,TRUE,19.2083333333333,TRUE,FALSE
IFPE,2018,2018-06-01,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,18.875,TRUE,FALSE
IFPE,2018,2018-06-02,260720804A,Rurópolis,IPOJUCA,4.23417961072742,4.15,28,0,1.38,28,70,FALSE,TRUE,TRUE,TRUE,17.75,TRUE,FALSE
IFPE,2018,2018-06-03,260720804A,Rurópolis,IPOJUCA,4.23417961072742,4.17,29,0,2.36,29,60,TRUE,TRUE,TRUE,TRUE,21.5,TRUE,FALSE
IFPE,2018,2018-06-04,260720804A,Rurópolis,IPOJUCA,4.23417961072742,3.15,30,0,0.98,30,60,TRUE,TRUE,TRUE,TRUE,18.7083333333333,TRUE,FALSE
IFPE,2018,2018-06-05,260720804A,Rurópolis,IPOJUCA,4.23417961072742,1.19,27,0,0.79,27,60,TRUE,TRUE,TRUE,TRUE,19.6666666666667,TRUE,FALSE
IFPE,2018,2018-06-06,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,15.1666666666667,TRUE,FALSE
IFPE,2018,2018-06-07,260720804A,Rurópolis,IPOJUCA,4.23417961072742,8.08,34,0,3.15,34,60,TRUE,TRUE,TRUE,TRUE,19,TRUE,FALSE
IFPE,2018,2018-06-08,260720804A,Rurópolis,IPOJUCA,4.23417961072742,15.07,30,0,8.58,30,60,TRUE,TRUE,TRUE,TRUE,28.8571428571429,TRUE,FALSE
IFPE,2018,2018-06-09,260720804A,Rurópolis,IPOJUCA,4.23417961072742,3.57,27,0,2.18,27,60,TRUE,TRUE,TRUE,TRUE,29.0416666666667,TRUE,FALSE
IFPE,2018,2018-06-10,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.2,25,0,0.2,25,60,TRUE,TRUE,TRUE,TRUE,18.125,TRUE,FALSE
IFPE,2018,2018-06-11,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.82,26,0,0.42,26,60,TRUE,TRUE,TRUE,TRUE,21.75,TRUE,FALSE
IFPE,2018,2018-06-12,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,29.875,TRUE,FALSE
IFPE,2018,2018-06-13,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.79,27,1,0.39,26,60,TRUE,TRUE,TRUE,TRUE,17.3333333333333,TRUE,FALSE
IFPE,2018,2018-06-14,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.4,26,0,0.2,27,60,TRUE,TRUE,TRUE,TRUE,20.75,TRUE,FALSE
IFPE,2018,2018-06-15,260720804A,Rurópolis,IPOJUCA,4.23417961072742,3.77,34,0,0.79,34,60,TRUE,TRUE,TRUE,TRUE,18.9166666666667,TRUE,FALSE
IFPE,2018,2018-06-16,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.2,25,0,0.2,25,60,TRUE,TRUE,TRUE,TRUE,21.0416666666667,TRUE,FALSE
IFPE,2018,2018-06-17,260720804A,Rurópolis,IPOJUCA,4.23417961072742,2.57,27,0,1.38,27,60,TRUE,TRUE,TRUE,TRUE,16.5833333333333,TRUE,FALSE
IFPE,2018,2018-06-18,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.2,25,0,0.2,25,60,TRUE,TRUE,TRUE,TRUE,14.5,TRUE,FALSE
IFPE,2018,2018-06-19,260720804A,Rurópolis,IPOJUCA,4.23417961072742,2.56,32,1,0.39,31,60,TRUE,TRUE,TRUE,TRUE,19.625,TRUE,FALSE
IFPE,2018,2018-06-20,260720804A,Rurópolis,IPOJUCA,4.23417961072742,1.19,26,0,0.59,27,60,TRUE,TRUE,TRUE,TRUE,21.375,TRUE,FALSE
IFPE,2018,2018-06-21,260720804A,Rurópolis,IPOJUCA,4.23417961072742,1.98,29,0,0.59,29,60,TRUE,TRUE,TRUE,TRUE,22.75,TRUE,FALSE
IFPE,2018,2018-06-22,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-06-23,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,30.7391304347826,TRUE,FALSE
IFPE,2018,2018-06-24,260720804A,Rurópolis,IPOJUCA,4.23417961072742,5.12,31,0,0.98,31,60,TRUE,TRUE,TRUE,TRUE,20.5833333333333,TRUE,FALSE
IFPE,2018,2018-06-25,260720804A,Rurópolis,IPOJUCA,4.23417961072742,4.92,30,0,1.97,30,60,TRUE,TRUE,TRUE,TRUE,20.875,TRUE,FALSE
IFPE,2018,2018-06-26,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.2,25,0,0.2,25,60,TRUE,TRUE,TRUE,TRUE,23.2916666666667,TRUE,FALSE
IFPE,2018,2018-06-27,260720804A,Rurópolis,IPOJUCA,4.23417961072742,5.11,30,0,1.38,30,70,FALSE,TRUE,TRUE,TRUE,19.25,TRUE,FALSE
IFPE,2018,2018-06-28,260720804A,Rurópolis,IPOJUCA,4.23417961072742,3.98,31,0,1.58,31,60,TRUE,TRUE,TRUE,TRUE,17.2916666666667,TRUE,FALSE
IFPE,2018,2018-06-29,260720804A,Rurópolis,IPOJUCA,4.23417961072742,5.92,35,0,1.77,35,60,TRUE,TRUE,TRUE,TRUE,20.875,TRUE,FALSE
IFPE,2018,2018-06-30,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.2,26,0,0.2,26,60,TRUE,TRUE,TRUE,TRUE,17.4166666666667,TRUE,FALSE
IFPE,2018,2018-07-01,260720804A,Rurópolis,IPOJUCA,4.23417961072742,5.92,29,0,2.76,29,60,TRUE,TRUE,TRUE,TRUE,15,TRUE,FALSE
IFPE,2018,2018-07-02,260720804A,Rurópolis,IPOJUCA,4.23417961072742,14.28,49,0,3.17,49,60,TRUE,TRUE,TRUE,TRUE,19.8333333333333,TRUE,FALSE
IFPE,2018,2018-07-03,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.8,28,0,0.2,28,60,TRUE,TRUE,TRUE,TRUE,21.0833333333333,TRUE,FALSE
IFPE,2018,2018-07-04,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.98,25,0,0.59,25,60,TRUE,TRUE,TRUE,TRUE,23.625,TRUE,FALSE
IFPE,2018,2018-07-05,260720804A,Rurópolis,IPOJUCA,4.23417961072742,4.56,32,0,1.57,32,60,TRUE,TRUE,TRUE,TRUE,21.1666666666667,TRUE,FALSE
IFPE,2018,2018-07-06,260720804A,Rurópolis,IPOJUCA,4.23417961072742,2.57,27,0,1.97,27,60,TRUE,TRUE,TRUE,TRUE,23.125,TRUE,FALSE
IFPE,2018,2018-07-07,260720804A,Rurópolis,IPOJUCA,4.23417961072742,1.78,27,0,1.18,27,60,TRUE,TRUE,TRUE,TRUE,16.2083333333333,TRUE,FALSE
IFPE,2018,2018-07-08,260720804A,Rurópolis,IPOJUCA,4.23417961072742,5.35,29,0,2.17,29,60,TRUE,TRUE,TRUE,TRUE,12.9583333333333,TRUE,FALSE
IFPE,2018,2018-07-09,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,16.375,TRUE,FALSE
IFPE,2018,2018-07-10,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.4,26,0,0.2,26,60,TRUE,TRUE,TRUE,TRUE,17.1666666666667,TRUE,FALSE
IFPE,2018,2018-07-11,260720804A,Rurópolis,IPOJUCA,4.23417961072742,2.35,27,0,0.98,27,60,TRUE,TRUE,TRUE,TRUE,18.1666666666667,TRUE,FALSE
IFPE,2018,2018-07-12,260720804A,Rurópolis,IPOJUCA,4.23417961072742,7.29,31,0,2.95,31,60,TRUE,TRUE,TRUE,TRUE,17.5416666666667,TRUE,FALSE
IFPE,2018,2018-07-13,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,22,0,0,22,190,FALSE,FALSE,FALSE,TRUE,21.2083333333333,TRUE,FALSE
IFPE,2018,2018-07-14,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,16.5714285714286,TRUE,FALSE
IFPE,2018,2018-07-15,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,12.375,TRUE,FALSE
IFPE,2018,2018-07-16,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,16.375,TRUE,FALSE
IFPE,2018,2018-07-17,260720804A,Rurópolis,IPOJUCA,4.23417961072742,1.18,28,1,0.39,27,60,TRUE,TRUE,TRUE,TRUE,17.0416666666667,TRUE,FALSE
IFPE,2018,2018-07-18,260720804A,Rurópolis,IPOJUCA,4.23417961072742,8.69,41,0,1.57,42,80,FALSE,FALSE,TRUE,TRUE,13.8333333333333,TRUE,FALSE
IFPE,2018,2018-07-19,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,18.3333333333333,TRUE,FALSE
IFPE,2018,2018-07-20,260720804A,Rurópolis,IPOJUCA,4.23417961072742,5.77,35,0,0.98,35,60,TRUE,TRUE,TRUE,TRUE,17.5,TRUE,FALSE
IFPE,2018,2018-07-21,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,20.875,TRUE,FALSE
IFPE,2018,2018-07-22,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.4,25,0,0.4,25,60,TRUE,TRUE,TRUE,TRUE,15.25,TRUE,FALSE
IFPE,2018,2018-07-23,260720804A,Rurópolis,IPOJUCA,4.23417961072742,1.58,26,0,1.38,26,60,TRUE,TRUE,TRUE,TRUE,17.8333333333333,TRUE,FALSE
IFPE,2018,2018-07-24,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.2,25,0,0.2,25,60,TRUE,TRUE,TRUE,TRUE,17.4166666666667,TRUE,FALSE
IFPE,2018,2018-07-25,260720804A,Rurópolis,IPOJUCA,4.23417961072742,2.99,34,0,0.42,34,60,TRUE,TRUE,TRUE,TRUE,13.9583333333333,TRUE,FALSE
IFPE,2018,2018-07-26,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.2,25,0,0.2,25,60,TRUE,TRUE,TRUE,TRUE,16.375,TRUE,FALSE
IFPE,2018,2018-07-27,260720804A,Rurópolis,IPOJUCA,4.23417961072742,11.64,30,0,3.55,30,60,TRUE,TRUE,TRUE,TRUE,16.7916666666667,TRUE,FALSE
IFPE,2018,2018-07-28,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,15.5416666666667,TRUE,FALSE
IFPE,2018,2018-07-29,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.4,26,0,0.2,26,60,TRUE,TRUE,TRUE,TRUE,13.9166666666667,TRUE,FALSE
IFPE,2018,2018-07-30,260720804A,Rurópolis,IPOJUCA,4.23417961072742,25.81,35,1,6.7,34,60,TRUE,TRUE,TRUE,TRUE,14.6666666666667,TRUE,FALSE
IFPE,2018,2018-07-31,260720804A,Rurópolis,IPOJUCA,4.23417961072742,8.93,44,0,1.57,45,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-08-01,260720804A,Rurópolis,IPOJUCA,4.23417961072742,2.76,30,0,1.18,30,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
IFPE,2018,2018-08-02,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.99,25,0,0.59,25,70,FALSE,TRUE,TRUE,TRUE,19.9166666666667,TRUE,FALSE
IFPE,2018,2018-08-03,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.2,25,0,0.2,25,60,TRUE,TRUE,TRUE,TRUE,19,TRUE,FALSE
IFPE,2018,2018-08-04,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,20.7083333333333,TRUE,FALSE
IFPE,2018,2018-08-05,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.39,25,0,0.39,25,60,TRUE,TRUE,TRUE,TRUE,17.3636363636364,TRUE,FALSE
IFPE,2018,2018-08-06,260720804A,Rurópolis,IPOJUCA,4.23417961072742,0.59,26,0,0.39,26,60,TRUE,TRUE,TRUE,TRUE,21.0869565217391,TRUE,FALSE
