data_local,cod_estacao,nome_estacao,municipios,latitude,longitude,distancia_gaibu_km,pct_dias_precip_com_valor,pct_overlap_primario,pct_overlap_sens_1,pct_overlap_sens_2,precip_diaria_mm,n_registros_validos,n_registros_00h_relocados,n_registros_chuva,max_acumulado_intervalo_mm,n_obs_validas,maior_gap_dia_min,cobertura_60,cobertura_70,cobertura_90,dia_mp10_valido,media_mp10,tem_precipitacao
2019-03-30,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-03-31,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-04-01,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-04-02,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,42.375,FALSE
2019-04-03,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,53.2222222222222,FALSE
2019-04-04,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,51.3684210526316,FALSE
2019-04-05,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,55.5416666666667,FALSE
2019-04-06,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,70.7916666666667,FALSE
2019-04-07,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,44.2631578947368,FALSE
2019-04-08,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,37.5833333333333,FALSE
2019-04-09,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,54.5652173913044,FALSE
2019-04-10,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,68.7083333333333,FALSE
2019-04-11,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,49.8333333333333,FALSE
2019-04-12,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,10.7058823529412,FALSE
2019-04-13,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,25.95,FALSE
2019-04-14,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,30.7083333333333,FALSE
2019-04-15,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,33.5,FALSE
2019-04-16,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,46.3888888888889,FALSE
2019-04-17,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,29.8333333333333,FALSE
2019-04-18,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,28.0952380952381,FALSE
2019-04-19,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,25.7916666666667,FALSE
2019-04-20,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-04-21,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,35.6,FALSE
2019-04-22,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-04-23,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,25.625,FALSE
2019-04-24,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,15.9375,FALSE
2019-04-25,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-04-26,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,25.5217391304348,FALSE
2019-04-27,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,36.7727272727273,FALSE
2019-04-28,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,39.1666666666667,FALSE
2019-04-29,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,33.5,FALSE
2019-04-30,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,41.4117647058824,FALSE
2019-05-01,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,41.125,FALSE
2019-05-02,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,55,FALSE
2019-05-03,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,62.2916666666667,FALSE
2019-05-04,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,49.2916666666667,FALSE
2019-05-05,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,41.8333333333333,FALSE
2019-05-06,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,54.3157894736842,FALSE
2019-05-07,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,52.1304347826087,FALSE
2019-05-08,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-05-09,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,42.1875,FALSE
2019-05-10,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-05-11,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,48.3809523809524,FALSE
2019-05-12,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,37.9565217391304,FALSE
2019-05-13,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,95.75,FALSE
2019-05-14,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,104.0625,FALSE
2019-05-15,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,72.5833333333333,FALSE
2019-05-16,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,57.8333333333333,FALSE
2019-05-17,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,49.0909090909091,FALSE
2019-05-18,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,43.0909090909091,FALSE
2019-05-19,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,22.3529411764706,FALSE
2019-05-20,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,24.9047619047619,FALSE
2019-05-21,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-05-22,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,63.5,FALSE
2019-05-23,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,42.4166666666667,FALSE
2019-05-24,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,47.6666666666667,FALSE
2019-05-25,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,50.6666666666667,FALSE
2019-05-26,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,30,FALSE
2019-05-27,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,32.0588235294118,FALSE
2019-05-28,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,51.2857142857143,FALSE
2019-05-29,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,20.95,FALSE
2019-05-30,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,31.8333333333333,FALSE
2019-05-31,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,38.5416666666667,FALSE
2019-06-01,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,42.2222222222222,FALSE
2019-06-02,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,,,,,,0,,FALSE,FALSE,FALSE,TRUE,40.0833333333333,FALSE
2019-06-03,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,15.91,12,1,3,15.32,11,472560,FALSE,FALSE,FALSE,TRUE,34.9047619047619,TRUE
2019-06-04,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,1.8,26,1,4,0.79,26,60,TRUE,TRUE,TRUE,TRUE,40.1578947368421,TRUE
2019-06-05,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,29.35,TRUE
2019-06-06,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,37.1111111111111,TRUE
2019-06-07,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,0.4,25,1,2,0.2,25,60,TRUE,TRUE,TRUE,TRUE,49.5263157894737,TRUE
2019-06-08,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,1.78,26,1,3,0.99,26,60,TRUE,TRUE,TRUE,TRUE,42.8571428571429,TRUE
2019-06-09,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,1.98,30,1,6,0.98,30,60,TRUE,TRUE,TRUE,TRUE,37.1176470588235,TRUE
2019-06-10,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,0.2,25,1,1,0.2,25,60,TRUE,TRUE,TRUE,TRUE,37.8333333333333,TRUE
2019-06-11,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,1.38,28,1,5,0.39,28,60,TRUE,TRUE,TRUE,TRUE,41.1666666666667,TRUE
2019-06-12,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,24.24,42,1,20,4.53,42,60,TRUE,TRUE,TRUE,TRUE,32.625,TRUE
2019-06-13,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,124.19,85,1,72,11,85,60,TRUE,TRUE,TRUE,TRUE,26.25,TRUE
2019-06-14,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,51.7083333333333,TRUE
2019-06-15,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,0.2,25,1,1,0.2,25,60,TRUE,TRUE,TRUE,TRUE,41.2083333333333,TRUE
2019-06-16,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,56.94,91,1,82,2.56,91,60,TRUE,TRUE,TRUE,TRUE,20.7647058823529,TRUE
2019-06-17,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,115.37,103,1,95,4.14,103,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-06-18,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,21.06,41,1,19,4.14,41,60,TRUE,TRUE,TRUE,TRUE,24.6363636363636,TRUE
2019-06-19,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,4.53,30,1,7,2.36,30,60,TRUE,TRUE,TRUE,TRUE,19.4166666666667,TRUE
2019-06-20,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,1.38,27,1,3,0.59,27,60,TRUE,TRUE,TRUE,TRUE,33.7826086956522,TRUE
2019-06-21,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,45,TRUE
2019-06-22,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,53.2083333333333,TRUE
2019-06-23,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,4.33,30,1,7,1.57,30,60,TRUE,TRUE,TRUE,TRUE,63,TRUE
2019-06-24,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,12.22,35,1,12,4.72,35,60,TRUE,TRUE,TRUE,TRUE,58.4166666666667,TRUE
2019-06-25,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,1.78,29,1,5,0.59,29,60,TRUE,TRUE,TRUE,TRUE,43.75,TRUE
2019-06-26,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,2.37,29,1,6,0.59,29,60,TRUE,TRUE,TRUE,TRUE,27.1818181818182,TRUE
2019-06-27,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,20.86,44,1,21,3.15,44,60,TRUE,TRUE,TRUE,TRUE,35.5238095238095,TRUE
2019-06-28,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,26.21,42,1,22,5.72,42,60,TRUE,TRUE,TRUE,TRUE,37.4782608695652,TRUE
2019-06-29,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,14.58,36,1,13,5.71,36,60,TRUE,TRUE,TRUE,TRUE,33.9583333333333,TRUE
2019-06-30,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,3.97,31,1,8,0.98,31,60,TRUE,TRUE,TRUE,TRUE,30.875,TRUE
2019-07-01,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,3.74,29,1,8,1.18,29,60,TRUE,TRUE,TRUE,TRUE,49.5416666666667,TRUE
2019-07-02,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,1.18,26,1,3,0.59,26,60,TRUE,TRUE,TRUE,TRUE,53.875,TRUE
2019-07-03,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,9.87,34,1,13,3.74,34,60,TRUE,TRUE,TRUE,TRUE,18.0454545454545,TRUE
2019-07-04,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,0.79,26,1,2,0.59,26,60,TRUE,TRUE,TRUE,TRUE,39.2083333333333,TRUE
2019-07-05,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,0.4,24,1,2,0.2,24,70,FALSE,TRUE,TRUE,TRUE,73.6666666666667,TRUE
2019-07-06,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,60.6666666666667,TRUE
2019-07-07,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,0.79,25,1,1,0.79,25,60,TRUE,TRUE,TRUE,TRUE,49.5416666666667,TRUE
2019-07-08,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,3.57,32,1,9,0.79,32,60,TRUE,TRUE,TRUE,TRUE,33.0952380952381,TRUE
2019-07-09,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,2.99,26,1,4,2.17,26,60,TRUE,TRUE,TRUE,TRUE,44.3333333333333,TRUE
2019-07-10,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,3.55,29,1,6,1.58,29,60,TRUE,TRUE,TRUE,TRUE,39.9166666666667,TRUE
2019-07-11,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,4.55,35,1,12,0.79,35,60,TRUE,TRUE,TRUE,TRUE,35.6666666666667,TRUE
2019-07-12,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,0,24,1,0,0,24,90,FALSE,FALSE,TRUE,TRUE,65.0833333333333,TRUE
2019-07-13,260290203A,Torrinha,CABO DE SANTO AGOSTINHO,-8.287,-35.033,9.64529855709911,52.6717557251909,41.2213740458015,41.6030534351145,43.5114503816794,47.35,49,1,29,14.06,49,60,TRUE,TRUE,TRUE,TRUE,21.6190476190476,TRUE
